date;elev_range;landcover_type;NDVI;year
18/02/2001;0-250;Bare;0.23445297;2001
18/02/2001;250-500;Bare;0.211786431;2001
18/02/2001;500-1000;Bare;0.175875271;2001
18/02/2001;1000-1500;Bare;0.155328416;2001
18/02/2001;1500-2000;Bare;0.073502985;2001
18/02/2001;2000-2500;Bare;-0.006292892;2001
18/02/2001;2500-3000;Bare;-0.0188265;2001
18/02/2001;3000-4000;Bare;-0.02315449;2001
18/02/2001;1000-1500;Wetland;0.18332;2001
18/02/2001;1500-2000;Wetland;-0.047388889;2001
18/02/2001;2000-2500;Wetland;-0.034071429;2001
6/03/2001;0-250;Trees;0.530259502;2001
6/03/2001;250-500;Trees;0.544622251;2001
6/03/2001;500-1000;Trees;0.525791665;2001
6/03/2001;1000-1500;Trees;0.47814436;2001
6/03/2001;1500-2000;Trees;0.334110434;2001
6/03/2001;2000-2500;Trees;0.218801497;2001
6/03/2001;2500-3000;Trees;0.092940937;2001
6/03/2001;1000-1500;Shrubland;0.3292;2001
6/03/2001;0-250;Grassland;0.445918182;2001
6/03/2001;250-500;Grassland;0.316728571;2001
6/03/2001;500-1000;Grassland;0.244973508;2001
6/03/2001;1000-1500;Grassland;0.233158397;2001
6/03/2001;1500-2000;Grassland;0.214413493;2001
6/03/2001;2000-2500;Grassland;0.051192387;2001
6/03/2001;2500-3000;Grassland;-0.027820294;2001
6/03/2001;3000-4000;Grassland;-0.033726391;2001
6/03/2001;500-1000;Cropland;0.322267442;2001
6/03/2001;1000-1500;Cropland;0.258764777;2001
6/03/2001;1500-2000;Cropland;0.219916694;2001
6/03/2001;2000-2500;Cropland;0.132246809;2001
6/03/2001;2500-3000;Cropland;-0.012877273;2001
6/03/2001;0-250;Bare;0.389421255;2001
6/03/2001;250-500;Bare;0.240981341;2001
6/03/2001;500-1000;Bare;0.193585713;2001
6/03/2001;1000-1500;Bare;0.181662433;2001
6/03/2001;1500-2000;Bare;0.186871287;2001
6/03/2001;2000-2500;Bare;0.137612879;2001
6/03/2001;2500-3000;Bare;-0.030502139;2001
6/03/2001;3000-4000;Bare;-0.041914909;2001
6/03/2001;1000-1500;Wetland;0.15782;2001
6/03/2001;1500-2000;Wetland;0.119955556;2001
6/03/2001;2000-2500;Wetland;0.152442857;2001
22/03/2001;0-250;Trees;0.496260137;2001
22/03/2001;250-500;Trees;0.523430142;2001
22/03/2001;500-1000;Trees;0.453724426;2001
22/03/2001;1000-1500;Trees;0.431850729;2001
22/03/2001;1500-2000;Trees;0.367817591;2001
22/03/2001;2000-2500;Trees;0.250517221;2001
22/03/2001;2500-3000;Trees;0.067838619;2001
22/03/2001;1000-1500;Shrubland;0.3184;2001
22/03/2001;0-250;Grassland;0.469436364;2001
22/03/2001;250-500;Grassland;0.316760177;2001
22/03/2001;500-1000;Grassland;0.235810894;2001
22/03/2001;1000-1500;Grassland;0.235301597;2001
22/03/2001;1500-2000;Grassland;0.262588811;2001
22/03/2001;2000-2500;Grassland;0.153144837;2001
22/03/2001;2500-3000;Grassland;-0.017805048;2001
22/03/2001;3000-4000;Grassland;-0.017205571;2001
22/03/2001;500-1000;Cropland;0.360815909;2001
22/03/2001;1000-1500;Cropland;0.295659855;2001
22/03/2001;1500-2000;Cropland;0.252862828;2001
22/03/2001;2000-2500;Cropland;0.231434532;2001
22/03/2001;2500-3000;Cropland;0.008740909;2001
22/03/2001;0-250;Bare;0.450322288;2001
22/03/2001;250-500;Bare;0.226391124;2001
22/03/2001;500-1000;Bare;0.196063463;2001
22/03/2001;1000-1500;Bare;0.187192524;2001
22/03/2001;1500-2000;Bare;0.192894171;2001
22/03/2001;2000-2500;Bare;0.191978357;2001
22/03/2001;2500-3000;Bare;-0.009281095;2001
22/03/2001;3000-4000;Bare;-0.012474048;2001
22/03/2001;1000-1500;Wetland;0.18296;2001
22/03/2001;1500-2000;Wetland;0.308288889;2001
22/03/2001;2000-2500;Wetland;0.257557143;2001
7/04/2001;0-250;Trees;0.664031586;2001
7/04/2001;250-500;Trees;0.693242927;2001
7/04/2001;500-1000;Trees;0.631684876;2001
7/04/2001;1000-1500;Trees;0.574585454;2001
7/04/2001;1500-2000;Trees;0.528095773;2001
7/04/2001;2000-2500;Trees;0.445618107;2001
7/04/2001;2500-3000;Trees;0.180682499;2001
7/04/2001;1000-1500;Shrubland;0.3335;2001
7/04/2001;0-250;Grassland;0.609309091;2001
7/04/2001;250-500;Grassland;0.404377876;2001
7/04/2001;500-1000;Grassland;0.296432991;2001
7/04/2001;1000-1500;Grassland;0.287672249;2001
7/04/2001;1500-2000;Grassland;0.349210244;2001
7/04/2001;2000-2500;Grassland;0.30020717;2001
7/04/2001;2500-3000;Grassland;0.011609212;2001
7/04/2001;3000-4000;Grassland;-0.009148827;2001
7/04/2001;500-1000;Cropland;0.460334884;2001
7/04/2001;1000-1500;Cropland;0.404422183;2001
7/04/2001;1500-2000;Cropland;0.332622369;2001
7/04/2001;2000-2500;Cropland;0.319867136;2001
7/04/2001;2500-3000;Cropland;0.214854545;2001
7/04/2001;0-250;Bare;0.458638091;2001
7/04/2001;250-500;Bare;0.289895601;2001
7/04/2001;500-1000;Bare;0.257700388;2001
7/04/2001;1000-1500;Bare;0.230577588;2001
7/04/2001;1500-2000;Bare;0.232907707;2001
7/04/2001;2000-2500;Bare;0.266069532;2001
7/04/2001;2500-3000;Bare;-0.0061735;2001
7/04/2001;3000-4000;Bare;-0.022242824;2001
7/04/2001;1000-1500;Wetland;0.22292;2001
7/04/2001;1500-2000;Wetland;0.4046;2001
7/04/2001;2000-2500;Wetland;0.393942857;2001
23/04/2001;0-250;Trees;0.721653779;2001
23/04/2001;250-500;Trees;0.786285803;2001
23/04/2001;500-1000;Trees;0.781368899;2001
23/04/2001;1000-1500;Trees;0.709552226;2001
23/04/2001;1500-2000;Trees;0.602625854;2001
23/04/2001;2000-2500;Trees;0.52278658;2001
23/04/2001;2500-3000;Trees;0.296525079;2001
23/04/2001;1000-1500;Shrubland;0.5206;2001
23/04/2001;0-250;Grassland;0.649772727;2001
23/04/2001;250-500;Grassland;0.496334802;2001
23/04/2001;500-1000;Grassland;0.418159858;2001
23/04/2001;1000-1500;Grassland;0.389495136;2001
23/04/2001;1500-2000;Grassland;0.432544616;2001
23/04/2001;2000-2500;Grassland;0.412289917;2001
23/04/2001;2500-3000;Grassland;0.062864432;2001
23/04/2001;3000-4000;Grassland;-0.019135187;2001
23/04/2001;500-1000;Cropland;0.543839535;2001
23/04/2001;1000-1500;Cropland;0.507328713;2001
23/04/2001;1500-2000;Cropland;0.398541898;2001
23/04/2001;2000-2500;Cropland;0.395532758;2001
23/04/2001;2500-3000;Cropland;0.312436364;2001
23/04/2001;0-250;Bare;0.495780393;2001
23/04/2001;250-500;Bare;0.364129412;2001
23/04/2001;500-1000;Bare;0.328132299;2001
23/04/2001;1000-1500;Bare;0.302443261;2001
23/04/2001;1500-2000;Bare;0.304469657;2001
23/04/2001;2000-2500;Bare;0.330596838;2001
23/04/2001;2500-3000;Bare;-0.002317172;2001
23/04/2001;3000-4000;Bare;-0.030612059;2001
23/04/2001;1000-1500;Wetland;0.3405;2001
23/04/2001;1500-2000;Wetland;0.496177778;2001
23/04/2001;2000-2500;Wetland;0.470042857;2001
9/05/2001;0-250;Trees;0.723517903;2001
9/05/2001;250-500;Trees;0.771352222;2001
9/05/2001;500-1000;Trees;0.780117968;2001
9/05/2001;1000-1500;Trees;0.743012386;2001
9/05/2001;1500-2000;Trees;0.648186114;2001
9/05/2001;2000-2500;Trees;0.585541898;2001
9/05/2001;2500-3000;Trees;0.496336323;2001
9/05/2001;1000-1500;Shrubland;0.4967;2001
9/05/2001;0-250;Grassland;0.580009091;2001
9/05/2001;250-500;Grassland;0.48678821;2001
9/05/2001;500-1000;Grassland;0.428030915;2001
9/05/2001;1000-1500;Grassland;0.441855;2001
9/05/2001;1500-2000;Grassland;0.540998623;2001
9/05/2001;2000-2500;Grassland;0.558511073;2001
9/05/2001;2500-3000;Grassland;0.24247607;2001
9/05/2001;3000-4000;Grassland;-0.01813183;2001
9/05/2001;500-1000;Cropland;0.515525581;2001
9/05/2001;1000-1500;Cropland;0.558829406;2001
9/05/2001;1500-2000;Cropland;0.567816964;2001
9/05/2001;2000-2500;Cropland;0.543425076;2001
9/05/2001;2500-3000;Cropland;0.478245455;2001
9/05/2001;0-250;Bare;0.519246084;2001
9/05/2001;250-500;Bare;0.383446746;2001
9/05/2001;500-1000;Bare;0.333198817;2001
9/05/2001;1000-1500;Bare;0.346978915;2001
9/05/2001;1500-2000;Bare;0.392949757;2001
9/05/2001;2000-2500;Bare;0.435908897;2001
9/05/2001;2500-3000;Bare;0.033749;2001
9/05/2001;3000-4000;Bare;-0.016291003;2001
9/05/2001;1000-1500;Wetland;0.39866;2001
9/05/2001;1500-2000;Wetland;0.621511111;2001
9/05/2001;2000-2500;Wetland;0.431614286;2001
25/05/2001;0-250;Trees;0.727531884;2001
25/05/2001;250-500;Trees;0.769184202;2001
25/05/2001;500-1000;Trees;0.794529694;2001
25/05/2001;1000-1500;Trees;0.776585502;2001
25/05/2001;1500-2000;Trees;0.692192844;2001
25/05/2001;2000-2500;Trees;0.6193666;2001
25/05/2001;2500-3000;Trees;0.52538632;2001
25/05/2001;1000-1500;Shrubland;0.4936;2001
25/05/2001;0-250;Grassland;0.646554545;2001
25/05/2001;250-500;Grassland;0.483362389;2001
25/05/2001;500-1000;Grassland;0.407568557;2001
25/05/2001;1000-1500;Grassland;0.435468967;2001
25/05/2001;1500-2000;Grassland;0.554703972;2001
25/05/2001;2000-2500;Grassland;0.579356036;2001
25/05/2001;2500-3000;Grassland;0.385052752;2001
25/05/2001;3000-4000;Grassland;-0.016387545;2001
25/05/2001;500-1000;Cropland;0.494565116;2001
25/05/2001;1000-1500;Cropland;0.545169251;2001
25/05/2001;1500-2000;Cropland;0.616705694;2001
25/05/2001;2000-2500;Cropland;0.579734561;2001
25/05/2001;2500-3000;Cropland;0.455252174;2001
25/05/2001;0-250;Bare;0.485004464;2001
25/05/2001;250-500;Bare;0.357677059;2001
25/05/2001;500-1000;Bare;0.31727138;2001
25/05/2001;1000-1500;Bare;0.327479813;2001
25/05/2001;1500-2000;Bare;0.379667877;2001
25/05/2001;2000-2500;Bare;0.439945958;2001
25/05/2001;2500-3000;Bare;0.038235678;2001
25/05/2001;3000-4000;Bare;-0.0574938;2001
25/05/2001;1000-1500;Wetland;0.3839;2001
25/05/2001;1500-2000;Wetland;0.6411;2001
25/05/2001;2000-2500;Wetland;0.635385714;2001
10/06/2001;0-250;Trees;0.663805414;2001
10/06/2001;250-500;Trees;0.717765775;2001
10/06/2001;500-1000;Trees;0.758233586;2001
10/06/2001;1000-1500;Trees;0.757001164;2001
10/06/2001;1500-2000;Trees;0.694308087;2001
10/06/2001;2000-2500;Trees;0.630678416;2001
10/06/2001;2500-3000;Trees;0.54933363;2001
10/06/2001;1000-1500;Shrubland;0.5042;2001
10/06/2001;0-250;Grassland;0.581627273;2001
10/06/2001;250-500;Grassland;0.426842105;2001
10/06/2001;500-1000;Grassland;0.376371413;2001
10/06/2001;1000-1500;Grassland;0.402638232;2001
10/06/2001;1500-2000;Grassland;0.540668724;2001
10/06/2001;2000-2500;Grassland;0.593653855;2001
10/06/2001;2500-3000;Grassland;0.480257726;2001
10/06/2001;3000-4000;Grassland;0.100341203;2001
10/06/2001;500-1000;Cropland;0.438893023;2001
10/06/2001;1000-1500;Cropland;0.451709986;2001
10/06/2001;1500-2000;Cropland;0.638716;2001
10/06/2001;2000-2500;Cropland;0.62528808;2001
10/06/2001;2500-3000;Cropland;0.559969565;2001
10/06/2001;0-250;Bare;0.41607265;2001
10/06/2001;250-500;Bare;0.32624497;2001
10/06/2001;500-1000;Bare;0.295621582;2001
10/06/2001;1000-1500;Bare;0.300308162;2001
10/06/2001;1500-2000;Bare;0.359394477;2001
10/06/2001;2000-2500;Bare;0.442772696;2001
10/06/2001;2500-3000;Bare;0.113375253;2001
10/06/2001;3000-4000;Bare;-0.01519347;2001
10/06/2001;1000-1500;Wetland;0.40696;2001
10/06/2001;1500-2000;Wetland;0.6269;2001
10/06/2001;2000-2500;Wetland;0.650957143;2001
26/06/2001;0-250;Trees;0.702648218;2001
26/06/2001;250-500;Trees;0.764797098;2001
26/06/2001;500-1000;Trees;0.775843659;2001
26/06/2001;1000-1500;Trees;0.745008204;2001
26/06/2001;1500-2000;Trees;0.702400508;2001
26/06/2001;2000-2500;Trees;0.641231968;2001
26/06/2001;2500-3000;Trees;0.579345196;2001
26/06/2001;1000-1500;Shrubland;0.4783;2001
26/06/2001;0-250;Grassland;0.601936364;2001
26/06/2001;250-500;Grassland;0.438784;2001
26/06/2001;500-1000;Grassland;0.356029062;2001
26/06/2001;1000-1500;Grassland;0.353917535;2001
26/06/2001;1500-2000;Grassland;0.487748315;2001
26/06/2001;2000-2500;Grassland;0.588519184;2001
26/06/2001;2500-3000;Grassland;0.531535164;2001
26/06/2001;3000-4000;Grassland;0.341643616;2001
26/06/2001;500-1000;Cropland;0.388823256;2001
26/06/2001;1000-1500;Cropland;0.30047513;2001
26/06/2001;1500-2000;Cropland;0.608511477;2001
26/06/2001;2000-2500;Cropland;0.666723065;2001
26/06/2001;2500-3000;Cropland;0.671113043;2001
26/06/2001;0-250;Bare;0.467854545;2001
26/06/2001;250-500;Bare;0.322072485;2001
26/06/2001;500-1000;Bare;0.282073835;2001
26/06/2001;1000-1500;Bare;0.25582395;2001
26/06/2001;1500-2000;Bare;0.301780687;2001
26/06/2001;2000-2500;Bare;0.410314912;2001
26/06/2001;2500-3000;Bare;0.1844005;2001
26/06/2001;3000-4000;Bare;0.064529297;2001
26/06/2001;1000-1500;Wetland;0.40682;2001
26/06/2001;1500-2000;Wetland;0.621944444;2001
26/06/2001;2000-2500;Wetland;0.615857143;2001
12/07/2001;0-250;Trees;0.685921711;2001
12/07/2001;250-500;Trees;0.758713484;2001
12/07/2001;500-1000;Trees;0.790617047;2001
12/07/2001;1000-1500;Trees;0.765411206;2001
12/07/2001;1500-2000;Trees;0.717416343;2001
12/07/2001;2000-2500;Trees;0.672346043;2001
12/07/2001;2500-3000;Trees;0.626407328;2001
12/07/2001;1000-1500;Shrubland;0.447;2001
12/07/2001;0-250;Grassland;0.600290909;2001
12/07/2001;250-500;Grassland;0.449607522;2001
12/07/2001;500-1000;Grassland;0.370971562;2001
12/07/2001;1000-1500;Grassland;0.362830291;2001
12/07/2001;1500-2000;Grassland;0.478698431;2001
12/07/2001;2000-2500;Grassland;0.596318856;2001
12/07/2001;2500-3000;Grassland;0.580032536;2001
12/07/2001;3000-4000;Grassland;0.446955409;2001
12/07/2001;500-1000;Cropland;0.430851163;2001
12/07/2001;1000-1500;Cropland;0.316651131;2001
12/07/2001;1500-2000;Cropland;0.558550101;2001
12/07/2001;2000-2500;Cropland;0.65304154;2001
12/07/2001;2500-3000;Cropland;0.73135;2001
12/07/2001;0-250;Bare;0.476563961;2001
12/07/2001;250-500;Bare;0.342161834;2001
12/07/2001;500-1000;Bare;0.28919426;2001
12/07/2001;1000-1500;Bare;0.262860082;2001
12/07/2001;1500-2000;Bare;0.304839199;2001
12/07/2001;2000-2500;Bare;0.414817478;2001
12/07/2001;2500-3000;Bare;0.281397015;2001
12/07/2001;3000-4000;Bare;0.128057261;2001
12/07/2001;1000-1500;Wetland;0.4236;2001
12/07/2001;1500-2000;Wetland;0.604822222;2001
12/07/2001;2000-2500;Wetland;0.5654;2001
28/07/2001;0-250;Trees;0.671733333;2001
28/07/2001;250-500;Trees;0.726524139;2001
28/07/2001;500-1000;Trees;0.775554506;2001
28/07/2001;1000-1500;Trees;0.763768889;2001
28/07/2001;1500-2000;Trees;0.710143417;2001
28/07/2001;2000-2500;Trees;0.666520763;2001
28/07/2001;2500-3000;Trees;0.612488754;2001
28/07/2001;1000-1500;Shrubland;0.4863;2001
28/07/2001;0-250;Grassland;0.599263636;2001
28/07/2001;250-500;Grassland;0.45230354;2001
28/07/2001;500-1000;Grassland;0.37673795;2001
28/07/2001;1000-1500;Grassland;0.358051702;2001
28/07/2001;1500-2000;Grassland;0.43664225;2001
28/07/2001;2000-2500;Grassland;0.552289791;2001
28/07/2001;2500-3000;Grassland;0.567354645;2001
28/07/2001;3000-4000;Grassland;0.440462184;2001
28/07/2001;500-1000;Cropland;0.440402273;2001
28/07/2001;1000-1500;Cropland;0.32208247;2001
28/07/2001;1500-2000;Cropland;0.411096854;2001
28/07/2001;2000-2500;Cropland;0.525245524;2001
28/07/2001;2500-3000;Cropland;0.695608333;2001
28/07/2001;0-250;Bare;0.472606958;2001
28/07/2001;250-500;Bare;0.35432071;2001
28/07/2001;500-1000;Bare;0.292105193;2001
28/07/2001;1000-1500;Bare;0.260685094;2001
28/07/2001;1500-2000;Bare;0.293440673;2001
28/07/2001;2000-2500;Bare;0.382557677;2001
28/07/2001;2500-3000;Bare;0.2863445;2001
28/07/2001;3000-4000;Bare;0.138119583;2001
28/07/2001;1000-1500;Wetland;0.43244;2001
28/07/2001;1500-2000;Wetland;0.508544444;2001
28/07/2001;2000-2500;Wetland;0.5512;2001
13/08/2001;0-250;Trees;0.655563151;2001
13/08/2001;250-500;Trees;0.707952648;2001
13/08/2001;500-1000;Trees;0.767683503;2001
13/08/2001;1000-1500;Trees;0.755092525;2001
13/08/2001;1500-2000;Trees;0.696615588;2001
13/08/2001;2000-2500;Trees;0.644722703;2001
13/08/2001;2500-3000;Trees;0.578757505;2001
13/08/2001;1000-1500;Shrubland;0.4627;2001
13/08/2001;0-250;Grassland;0.561145455;2001
13/08/2001;250-500;Grassland;0.428896035;2001
13/08/2001;500-1000;Grassland;0.355994898;2001
13/08/2001;1000-1500;Grassland;0.334832223;2001
13/08/2001;1500-2000;Grassland;0.387456989;2001
13/08/2001;2000-2500;Grassland;0.473060255;2001
13/08/2001;2500-3000;Grassland;0.513312788;2001
13/08/2001;3000-4000;Grassland;0.420541685;2001
13/08/2001;500-1000;Cropland;0.421416279;2001
13/08/2001;1000-1500;Cropland;0.305103484;2001
13/08/2001;1500-2000;Cropland;0.306311193;2001
13/08/2001;2000-2500;Cropland;0.375967253;2001
13/08/2001;2500-3000;Cropland;0.569718182;2001
13/08/2001;0-250;Bare;0.434262444;2001
13/08/2001;250-500;Bare;0.331342353;2001
13/08/2001;500-1000;Bare;0.272947939;2001
13/08/2001;1000-1500;Bare;0.237692552;2001
13/08/2001;1500-2000;Bare;0.259033917;2001
13/08/2001;2000-2500;Bare;0.325962853;2001
13/08/2001;2500-3000;Bare;0.255672864;2001
13/08/2001;3000-4000;Bare;0.134920784;2001
13/08/2001;1000-1500;Wetland;0.43304;2001
13/08/2001;1500-2000;Wetland;0.446355556;2001
13/08/2001;2000-2500;Wetland;0.475728571;2001
29/08/2001;0-250;Trees;0.694499495;2001
29/08/2001;250-500;Trees;0.734256597;2001
29/08/2001;500-1000;Trees;0.768663187;2001
29/08/2001;1000-1500;Trees;0.750443905;2001
29/08/2001;1500-2000;Trees;0.685784213;2001
29/08/2001;2000-2500;Trees;0.624906149;2001
29/08/2001;2500-3000;Trees;0.570087658;2001
29/08/2001;1000-1500;Shrubland;0.419;2001
29/08/2001;0-250;Grassland;0.593909091;2001
29/08/2001;250-500;Grassland;0.433777974;2001
29/08/2001;500-1000;Grassland;0.348539658;2001
29/08/2001;1000-1500;Grassland;0.327549341;2001
29/08/2001;1500-2000;Grassland;0.360964696;2001
29/08/2001;2000-2500;Grassland;0.425057054;2001
29/08/2001;2500-3000;Grassland;0.46782471;2001
29/08/2001;3000-4000;Grassland;0.383255634;2001
29/08/2001;500-1000;Cropland;0.410423256;2001
29/08/2001;1000-1500;Cropland;0.296746465;2001
29/08/2001;1500-2000;Cropland;0.274163289;2001
29/08/2001;2000-2500;Cropland;0.316088545;2001
29/08/2001;2500-3000;Cropland;0.495695455;2001
29/08/2001;0-250;Bare;0.446487957;2001
29/08/2001;250-500;Bare;0.329870588;2001
29/08/2001;500-1000;Bare;0.270352538;2001
29/08/2001;1000-1500;Bare;0.233864731;2001
29/08/2001;1500-2000;Bare;0.247579098;2001
29/08/2001;2000-2500;Bare;0.301230254;2001
29/08/2001;2500-3000;Bare;0.250076;2001
29/08/2001;3000-4000;Bare;0.13607;2001
29/08/2001;1000-1500;Wetland;0.41202;2001
29/08/2001;1500-2000;Wetland;0.4257;2001
29/08/2001;2000-2500;Wetland;0.384657143;2001
14/09/2001;0-250;Trees;0.675534296;2001
14/09/2001;250-500;Trees;0.716330537;2001
14/09/2001;500-1000;Trees;0.744203601;2001
14/09/2001;1000-1500;Trees;0.712316804;2001
14/09/2001;1500-2000;Trees;0.641984372;2001
14/09/2001;2000-2500;Trees;0.574233421;2001
14/09/2001;2500-3000;Trees;0.511973534;2001
14/09/2001;1000-1500;Shrubland;0.4472;2001
14/09/2001;0-250;Grassland;0.570481818;2001
14/09/2001;250-500;Grassland;0.416843363;2001
14/09/2001;500-1000;Grassland;0.327273233;2001
14/09/2001;1000-1500;Grassland;0.298459183;2001
14/09/2001;1500-2000;Grassland;0.316456659;2001
14/09/2001;2000-2500;Grassland;0.358448459;2001
14/09/2001;2500-3000;Grassland;0.393605922;2001
14/09/2001;3000-4000;Grassland;0.309011139;2001
14/09/2001;500-1000;Cropland;0.382969767;2001
14/09/2001;1000-1500;Cropland;0.236839278;2001
14/09/2001;1500-2000;Cropland;0.24110312;2001
14/09/2001;2000-2500;Cropland;0.268139995;2001
14/09/2001;2500-3000;Cropland;0.380540909;2001
14/09/2001;0-250;Bare;0.484303767;2001
14/09/2001;250-500;Bare;0.310969322;2001
