date;elev_range;landcover_type;NDVI;year
18/02/2001;250-500;Grassland;0.371419737;2001
18/02/2001;500-1000;Grassland;0.241901328;2001
18/02/2001;1000-1500;Grassland;0.159052832;2001
18/02/2001;1500-2000;Grassland;-0.026942381;2001
18/02/2001;2000-2500;Grassland;-0.050173987;2001
18/02/2001;2500-3000;Grassland;-0.048096914;2001
18/02/2001;3000-4000;Grassland;-0.039919581;2001
18/02/2001;250-500;Cropland;0.297548116;2001
18/02/2001;500-1000;Cropland;0.257177855;2001
18/02/2001;1000-1500;Cropland;0.213057029;2001
18/02/2001;1500-2000;Cropland;-0.036384575;2001
18/02/2001;2000-2500;Cropland;-0.046837264;2001
18/02/2001;2500-3000;Cropland;-0.03985;2001
18/02/2001;250-500;Bare;0.159731475;2001
18/02/2001;500-1000;Bare;0.205232327;2001
18/02/2001;1000-1500;Bare;0.142837251;2001
18/02/2001;1500-2000;Bare;-0.033746997;2001
18/02/2001;2000-2500;Bare;-0.048917449;2001
18/02/2001;2500-3000;Bare;-0.046459553;2001
18/02/2001;3000-4000;Bare;-0.041420739;2001
18/02/2001;500-1000;Wetland;0.11695;2001
18/02/2001;1500-2000;Wetland;-0.026861856;2001
6/03/2001;500-1000;Trees;0.311667254;2001
6/03/2001;1000-1500;Trees;0.274423079;2001
6/03/2001;1500-2000;Trees;0.16058643;2001
6/03/2001;2000-2500;Trees;0.045685594;2001
6/03/2001;500-1000;Shrubland;0.273258824;2001
6/03/2001;1000-1500;Shrubland;0.262196747;2001
6/03/2001;1500-2000;Shrubland;0.1861375;2001
6/03/2001;250-500;Grassland;0.445278204;2001
6/03/2001;500-1000;Grassland;0.299227443;2001
6/03/2001;1000-1500;Grassland;0.247565789;2001
6/03/2001;1500-2000;Grassland;0.105573642;2001
6/03/2001;2000-2500;Grassland;-0.037849033;2001
6/03/2001;2500-3000;Grassland;-0.051479237;2001
6/03/2001;3000-4000;Grassland;-0.043131973;2001
6/03/2001;250-500;Cropland;0.385604337;2001
6/03/2001;500-1000;Cropland;0.354242079;2001
6/03/2001;1000-1500;Cropland;0.276594635;2001
6/03/2001;1500-2000;Cropland;0.051745292;2001
6/03/2001;2000-2500;Cropland;-0.040759722;2001
6/03/2001;2500-3000;Cropland;-0.05725;2001
6/03/2001;250-500;Bare;0.197032366;2001
6/03/2001;500-1000;Bare;0.251579936;2001
6/03/2001;1000-1500;Bare;0.219423933;2001
6/03/2001;1500-2000;Bare;0.07534792;2001
6/03/2001;2000-2500;Bare;-0.040233817;2001
6/03/2001;2500-3000;Bare;-0.049731253;2001
6/03/2001;3000-4000;Bare;-0.044273234;2001
6/03/2001;500-1000;Wetland;0.154216667;2001
6/03/2001;1500-2000;Wetland;-0.069233582;2001
22/03/2001;500-1000;Trees;0.344519278;2001
22/03/2001;1000-1500;Trees;0.305877373;2001
22/03/2001;1500-2000;Trees;0.274614758;2001
22/03/2001;2000-2500;Trees;0.210510848;2001
22/03/2001;500-1000;Shrubland;0.302894118;2001
22/03/2001;1000-1500;Shrubland;0.290454036;2001
22/03/2001;1500-2000;Shrubland;0.240675;2001
22/03/2001;250-500;Grassland;0.466817229;2001
22/03/2001;500-1000;Grassland;0.330836205;2001
22/03/2001;1000-1500;Grassland;0.276862594;2001
22/03/2001;1500-2000;Grassland;0.202803667;2001
22/03/2001;2000-2500;Grassland;0.046193021;2001
22/03/2001;2500-3000;Grassland;-0.044567062;2001
22/03/2001;3000-4000;Grassland;-0.049755486;2001
22/03/2001;250-500;Cropland;0.406311415;2001
22/03/2001;500-1000;Cropland;0.398887769;2001
22/03/2001;1000-1500;Cropland;0.314369547;2001
22/03/2001;1500-2000;Cropland;0.222070077;2001
22/03/2001;2000-2500;Cropland;0.091874439;2001
22/03/2001;2500-3000;Cropland;-0.055233333;2001
22/03/2001;250-500;Bare;0.218556895;2001
22/03/2001;500-1000;Bare;0.2779565;2001
22/03/2001;1000-1500;Bare;0.23748912;2001
22/03/2001;1500-2000;Bare;0.172689911;2001
22/03/2001;2000-2500;Bare;0.035722429;2001
22/03/2001;2500-3000;Bare;-0.047786985;2001
22/03/2001;3000-4000;Bare;-0.049140397;2001
22/03/2001;500-1000;Wetland;0.198983333;2001
22/03/2001;1500-2000;Wetland;0.09478796;2001
7/04/2001;500-1000;Trees;0.526863763;2001
7/04/2001;1000-1500;Trees;0.463892337;2001
7/04/2001;1500-2000;Trees;0.409547729;2001
7/04/2001;2000-2500;Trees;0.368268577;2001
7/04/2001;500-1000;Shrubland;0.456135294;2001
7/04/2001;1000-1500;Shrubland;0.429815962;2001
7/04/2001;1500-2000;Shrubland;0.33715;2001
7/04/2001;250-500;Grassland;0.630638108;2001
7/04/2001;500-1000;Grassland;0.462192599;2001
7/04/2001;1000-1500;Grassland;0.401854122;2001
7/04/2001;1500-2000;Grassland;0.330204962;2001
7/04/2001;2000-2500;Grassland;0.191102379;2001
7/04/2001;2500-3000;Grassland;0.004758783;2001
7/04/2001;3000-4000;Grassland;-0.020406239;2001
7/04/2001;250-500;Cropland;0.532578898;2001
7/04/2001;500-1000;Cropland;0.53822712;2001
7/04/2001;1000-1500;Cropland;0.454914431;2001
7/04/2001;1500-2000;Cropland;0.392568286;2001
7/04/2001;2000-2500;Cropland;0.303916055;2001
7/04/2001;2500-3000;Cropland;0.0504;2001
7/04/2001;250-500;Bare;0.240995978;2001
7/04/2001;500-1000;Bare;0.372302953;2001
7/04/2001;1000-1500;Bare;0.344741054;2001
7/04/2001;1500-2000;Bare;0.275297082;2001
7/04/2001;2000-2500;Bare;0.14457624;2001
7/04/2001;2500-3000;Bare;-0.007518172;2001
7/04/2001;3000-4000;Bare;-0.018013494;2001
7/04/2001;500-1000;Wetland;0.243733333;2001
7/04/2001;1500-2000;Wetland;0.293596622;2001
23/04/2001;500-1000;Trees;0.537450452;2001
23/04/2001;1000-1500;Trees;0.54584038;2001
23/04/2001;1500-2000;Trees;0.515735451;2001
23/04/2001;2000-2500;Trees;0.478250262;2001
23/04/2001;500-1000;Shrubland;0.466358824;2001
23/04/2001;1000-1500;Shrubland;0.491396939;2001
23/04/2001;1500-2000;Shrubland;0.4359375;2001
23/04/2001;250-500;Grassland;0.483367693;2001
23/04/2001;500-1000;Grassland;0.45961988;2001
23/04/2001;1000-1500;Grassland;0.45738996;2001
23/04/2001;1500-2000;Grassland;0.408777176;2001
23/04/2001;2000-2500;Grassland;0.312350205;2001
23/04/2001;2500-3000;Grassland;0.070617061;2001
23/04/2001;3000-4000;Grassland;-0.01893855;2001
23/04/2001;250-500;Cropland;0.475298536;2001
23/04/2001;500-1000;Cropland;0.530082949;2001
23/04/2001;1000-1500;Cropland;0.490595447;2001
23/04/2001;1500-2000;Cropland;0.466634002;2001
23/04/2001;2000-2500;Cropland;0.440896847;2001
23/04/2001;2500-3000;Cropland;0.2897;2001
23/04/2001;250-500;Bare;0.222213097;2001
23/04/2001;500-1000;Bare;0.369450224;2001
23/04/2001;1000-1500;Bare;0.387659523;2001
23/04/2001;1500-2000;Bare;0.336476788;2001
23/04/2001;2000-2500;Bare;0.233312769;2001
23/04/2001;2500-3000;Bare;0.033680287;2001
23/04/2001;3000-4000;Bare;-0.011932601;2001
23/04/2001;500-1000;Wetland;0.191283333;2001
23/04/2001;1500-2000;Wetland;0.299687755;2001
9/05/2001;500-1000;Trees;0.516942428;2001
9/05/2001;1000-1500;Trees;0.578506222;2001
9/05/2001;1500-2000;Trees;0.628299874;2001
9/05/2001;2000-2500;Trees;0.614881246;2001
9/05/2001;500-1000;Shrubland;0.456629412;2001
9/05/2001;1000-1500;Shrubland;0.490156243;2001
9/05/2001;1500-2000;Shrubland;0.51855;2001
9/05/2001;250-500;Grassland;0.351020553;2001
9/05/2001;500-1000;Grassland;0.433784373;2001
9/05/2001;1000-1500;Grassland;0.48403619;2001
9/05/2001;1500-2000;Grassland;0.485735413;2001
9/05/2001;2000-2500;Grassland;0.445765163;2001
9/05/2001;2500-3000;Grassland;0.212262497;2001
9/05/2001;3000-4000;Grassland;-0.001303368;2001
9/05/2001;250-500;Cropland;0.347914275;2001
9/05/2001;500-1000;Cropland;0.47640729;2001
9/05/2001;1000-1500;Cropland;0.522393988;2001
9/05/2001;1500-2000;Cropland;0.53501706;2001
9/05/2001;2000-2500;Cropland;0.54664955;2001
9/05/2001;2500-3000;Cropland;0.4717;2001
9/05/2001;250-500;Bare;0.148172035;2001
9/05/2001;500-1000;Bare;0.345235214;2001
9/05/2001;1000-1500;Bare;0.409164364;2001
9/05/2001;1500-2000;Bare;0.403769321;2001
9/05/2001;2000-2500;Bare;0.334246586;2001
9/05/2001;2500-3000;Bare;0.10535532;2001
9/05/2001;3000-4000;Bare;-0.018191776;2001
9/05/2001;500-1000;Wetland;0.232116667;2001
9/05/2001;1500-2000;Wetland;0.590433221;2001
25/05/2001;500-1000;Trees;0.456114102;2001
25/05/2001;1000-1500;Trees;0.540215022;2001
25/05/2001;1500-2000;Trees;0.619966821;2001
25/05/2001;2000-2500;Trees;0.640423438;2001
25/05/2001;500-1000;Shrubland;0.420382353;2001
25/05/2001;1000-1500;Shrubland;0.464187566;2001
25/05/2001;1500-2000;Shrubland;0.4885375;2001
25/05/2001;250-500;Grassland;0.248049558;2001
25/05/2001;500-1000;Grassland;0.358100512;2001
25/05/2001;1000-1500;Grassland;0.436220161;2001
25/05/2001;1500-2000;Grassland;0.475566545;2001
25/05/2001;2000-2500;Grassland;0.492103894;2001
25/05/2001;2500-3000;Grassland;0.394350812;2001
25/05/2001;3000-4000;Grassland;0.107578124;2001
25/05/2001;250-500;Cropland;0.238247686;2001
25/05/2001;500-1000;Cropland;0.371873373;2001
25/05/2001;1000-1500;Cropland;0.464793963;2001
25/05/2001;1500-2000;Cropland;0.532842073;2001
25/05/2001;2000-2500;Cropland;0.576968468;2001
25/05/2001;2500-3000;Cropland;0.608516667;2001
25/05/2001;250-500;Bare;0.131181932;2001
25/05/2001;500-1000;Bare;0.287168277;2001
25/05/2001;1000-1500;Bare;0.366864685;2001
25/05/2001;1500-2000;Bare;0.399032344;2001
25/05/2001;2000-2500;Bare;0.378463639;2001
25/05/2001;2500-3000;Bare;0.212450918;2001
25/05/2001;3000-4000;Bare;0.020003328;2001
25/05/2001;500-1000;Wetland;0.19195;2001
25/05/2001;1500-2000;Wetland;0.646790572;2001
10/06/2001;500-1000;Trees;0.388564418;2001
10/06/2001;1000-1500;Trees;0.480759765;2001
10/06/2001;1500-2000;Trees;0.571316398;2001
10/06/2001;2000-2500;Trees;0.596394271;2001
10/06/2001;500-1000;Shrubland;0.364294118;2001
10/06/2001;1000-1500;Shrubland;0.408155984;2001
10/06/2001;1500-2000;Shrubland;0.4505375;2001
10/06/2001;250-500;Grassland;0.211893115;2001
10/06/2001;500-1000;Grassland;0.278226282;2001
10/06/2001;1000-1500;Grassland;0.36429857;2001
10/06/2001;1500-2000;Grassland;0.417297119;2001
10/06/2001;2000-2500;Grassland;0.4513744;2001
10/06/2001;2500-3000;Grassland;0.430214029;2001
10/06/2001;3000-4000;Grassland;0.169436952;2001
10/06/2001;250-500;Cropland;0.200967347;2001
10/06/2001;500-1000;Cropland;0.266613329;2001
10/06/2001;1000-1500;Cropland;0.346087926;2001
10/06/2001;1500-2000;Cropland;0.465074767;2001
10/06/2001;2000-2500;Cropland;0.529926009;2001
10/06/2001;2500-3000;Cropland;0.627466667;2001
10/06/2001;250-500;Bare;0.122186641;2001
10/06/2001;500-1000;Bare;0.221846473;2001
10/06/2001;1000-1500;Bare;0.30057481;2001
10/06/2001;1500-2000;Bare;0.347580672;2001
10/06/2001;2000-2500;Bare;0.353771663;2001
10/06/2001;2500-3000;Bare;0.241564848;2001
10/06/2001;3000-4000;Bare;0.036806717;2001
10/06/2001;500-1000;Wetland;0.123874725;2001
10/06/2001;1500-2000;Wetland;0.630080872;2001
26/06/2001;500-1000;Trees;0.350979822;2001
26/06/2001;1000-1500;Trees;0.431327932;2001
26/06/2001;1500-2000;Trees;0.500498904;2001
26/06/2001;2000-2500;Trees;0.503098958;2001
26/06/2001;500-1000;Shrubland;0.338888235;2001
26/06/2001;1000-1500;Shrubland;0.377759827;2001
26/06/2001;1500-2000;Shrubland;0.39885;2001
26/06/2001;250-500;Grassland;0.193678015;2001
26/06/2001;500-1000;Grassland;0.242333957;2001
26/06/2001;1000-1500;Grassland;0.31590511;2001
26/06/2001;1500-2000;Grassland;0.337084724;2001
26/06/2001;2000-2500;Grassland;0.34192409;2001
26/06/2001;2500-3000;Grassland;0.385375791;2001
26/06/2001;3000-4000;Grassland;0.333149972;2001
26/06/2001;250-500;Cropland;0.185678596;2001
26/06/2001;500-1000;Cropland;0.217925888;2001
26/06/2001;1000-1500;Cropland;0.265145766;2001
26/06/2001;1500-2000;Cropland;0.332359365;2001
26/06/2001;2000-2500;Cropland;0.387722072;2001
26/06/2001;2500-3000;Cropland;0.465933333;2001
26/06/2001;250-500;Bare;0.111652596;2001
26/06/2001;500-1000;Bare;0.194935732;2001
26/06/2001;1000-1500;Bare;0.261538578;2001
26/06/2001;1500-2000;Bare;0.283706024;2001
26/06/2001;2000-2500;Bare;0.280113722;2001
26/06/2001;2500-3000;Bare;0.252148325;2001
26/06/2001;3000-4000;Bare;0.130120689;2001
26/06/2001;500-1000;Wetland;0.124992308;2001
26/06/2001;1500-2000;Wetland;0.622908027;2001
12/07/2001;500-1000;Trees;0.349315878;2001
12/07/2001;1000-1500;Trees;0.431913585;2001
12/07/2001;1500-2000;Trees;0.504836102;2001
12/07/2001;2000-2500;Trees;0.50278342;2001
12/07/2001;500-1000;Shrubland;0.331047059;2001
12/07/2001;1000-1500;Shrubland;0.371832194;2001
12/07/2001;1500-2000;Shrubland;0.4053875;2001
12/07/2001;250-500;Grassland;0.198144814;2001
12/07/2001;500-1000;Grassland;0.242116805;2001
12/07/2001;1000-1500;Grassland;0.316336322;2001
12/07/2001;1500-2000;Grassland;0.330420252;2001
12/07/2001;2000-2500;Grassland;0.317996458;2001
12/07/2001;2500-3000;Grassland;0.347772687;2001
12/07/2001;3000-4000;Grassland;0.333677885;2001
12/07/2001;250-500;Cropland;0.195245926;2001
12/07/2001;500-1000;Cropland;0.220806793;2001
12/07/2001;1000-1500;Cropland;0.258509187;2001
12/07/2001;1500-2000;Cropland;0.308315159;2001
12/07/2001;2000-2500;Cropland;0.359347297;2001
12/07/2001;2500-3000;Cropland;0.475833333;2001
12/07/2001;250-500;Bare;0.118685389;2001
12/07/2001;500-1000;Bare;0.198395828;2001
12/07/2001;1000-1500;Bare;0.266373918;2001
12/07/2001;1500-2000;Bare;0.27848984;2001
12/07/2001;2000-2500;Bare;0.262744342;2001
12/07/2001;2500-3000;Bare;0.242555244;2001
12/07/2001;3000-4000;Bare;0.159410911;2001
12/07/2001;500-1000;Wetland;0.162079121;2001
12/07/2001;1500-2000;Wetland;0.593598288;2001
28/07/2001;500-1000;Trees;0.339845435;2001
28/07/2001;1000-1500;Trees;0.421967288;2001
28/07/2001;1500-2000;Trees;0.49454008;2001
28/07/2001;2000-2500;Trees;0.49275;2001
28/07/2001;500-1000;Shrubland;0.323241176;2001
28/07/2001;1000-1500;Shrubland;0.360743957;2001
28/07/2001;1500-2000;Shrubland;0.392275;2001
28/07/2001;250-500;Grassland;0.193200763;2001
28/07/2001;500-1000;Grassland;0.232077149;2001
28/07/2001;1000-1500;Grassland;0.305325542;2001
28/07/2001;1500-2000;Grassland;0.310316143;2001
28/07/2001;2000-2500;Grassland;0.283420678;2001
28/07/2001;2500-3000;Grassland;0.311774292;2001
28/07/2001;3000-4000;Grassland;0.323496166;2001
28/07/2001;250-500;Cropland;0.21104596;2001
28/07/2001;500-1000;Cropland;0.211799552;2001
28/07/2001;1000-1500;Cropland;0.243551455;2001
28/07/2001;1500-2000;Cropland;0.282287829;2001
28/07/2001;2000-2500;Cropland;0.322034842;2001
28/07/2001;2500-3000;Cropland;0.428183333;2001
28/07/2001;250-500;Bare;0.111388669;2001
28/07/2001;500-1000;Bare;0.191382585;2001
28/07/2001;1000-1500;Bare;0.254171613;2001
28/07/2001;1500-2000;Bare;0.258482724;2001
28/07/2001;2000-2500;Bare;0.234067693;2001
28/07/2001;2500-3000;Bare;0.221744507;2001
28/07/2001;3000-4000;Bare;0.166748571;2001
28/07/2001;500-1000;Wetland;0.177601099;2001
28/07/2001;1500-2000;Wetland;0.567992642;2001
13/08/2001;500-1000;Trees;0.336528153;2001
13/08/2001;1000-1500;Trees;0.414964131;2001
13/08/2001;1500-2000;Trees;0.482700315;2001
13/08/2001;2000-2500;Trees;0.480594792;2001
13/08/2001;500-1000;Shrubland;0.322070588;2001
13/08/2001;1000-1500;Shrubland;0.354834278;2001
13/08/2001;1500-2000;Shrubland;0.39;2001
13/08/2001;250-500;Grassland;0.191915032;2001
13/08/2001;500-1000;Grassland;0.226593855;2001
13/08/2001;1000-1500;Grassland;0.297339016;2001
13/08/2001;1500-2000;Grassland;0.295447746;2001
13/08/2001;2000-2500;Grassland;0.254379507;2001
13/08/2001;2500-3000;Grassland;0.265524768;2001
13/08/2001;3000-4000;Grassland;0.269092713;2001
13/08/2001;250-500;Cropland;0.217881156;2001
13/08/2001;500-1000;Cropland;0.208415754;2001
13/08/2001;1000-1500;Cropland;0.235007938;2001
13/08/2001;1500-2000;Cropland;0.250593759;2001
13/08/2001;2000-2500;Cropland;0.284483333;2001
13/08/2001;2500-3000;Cropland;0.362516667;2001
13/08/2001;250-500;Bare;0.108943553;2001
13/08/2001;500-1000;Bare;0.187921293;2001
13/08/2001;1000-1500;Bare;0.249652294;2001
13/08/2001;1500-2000;Bare;0.242747331;2001
13/08/2001;2000-2500;Bare;0.210651935;2001
13/08/2001;2500-3000;Bare;0.196418697;2001
13/08/2001;3000-4000;Bare;0.15501692;2001
13/08/2001;500-1000;Wetland;0.149149451;2001
13/08/2001;1500-2000;Wetland;0.529894949;2001
29/08/2001;500-1000;Trees;0.324700684;2001
29/08/2001;1000-1500;Trees;0.40329511;2001
29/08/2001;1500-2000;Trees;0.470837343;2001
29/08/2001;2000-2500;Trees;0.465893229;2001
29/08/2001;500-1000;Shrubland;0.315164706;2001
29/08/2001;1000-1500;Shrubland;0.347508553;2001
29/08/2001;1500-2000;Shrubland;0.382675;2001
29/08/2001;250-500;Grassland;0.187444616;2001
29/08/2001;500-1000;Grassland;0.217963647;2001
29/08/2001;1000-1500;Grassland;0.287675104;2001
29/08/2001;1500-2000;Grassland;0.283646681;2001
29/08/2001;2000-2500;Grassland;0.234787022;2001
29/08/2001;2500-3000;Grassland;0.237843757;2001
29/08/2001;3000-4000;Grassland;0.233935393;2001
29/08/2001;250-500;Cropland;0.213148854;2001
29/08/2001;500-1000;Cropland;0.199445966;2001
29/08/2001;1000-1500;Cropland;0.224521321;2001
29/08/2001;1500-2000;Cropland;0.228398644;2001
29/08/2001;2000-2500;Cropland;0.256990909;2001
29/08/2001;2500-3000;Cropland;0.3206;2001
29/08/2001;250-500;Bare;0.107619782;2001
29/08/2001;500-1000;Bare;0.183152536;2001
29/08/2001;1000-1500;Bare;0.241570029;2001
29/08/2001;1500-2000;Bare;0.22932895;2001
29/08/2001;2000-2500;Bare;0.193709732;2001
29/08/2001;2500-3000;Bare;0.178276964;2001
29/08/2001;3000-4000;Bare;0.140995845;2001
29/08/2001;500-1000;Wetland;0.177494505;2001
29/08/2001;1500-2000;Wetland;0.501290333;2001
14/09/2001;500-1000;Trees;0.312355656;2001
14/09/2001;1000-1500;Trees;0.388172958;2001
14/09/2001;1500-2000;Trees;0.448868759;2001
14/09/2001;2000-2500;Trees;0.432739691;2001
14/09/2001;500-1000;Shrubland;0.311229412;2001
14/09/2001;1000-1500;Shrubland;0.3452434;2001
14/09/2001;1500-2000;Shrubland;0.358025;2001
14/09/2001;250-500;Grassland;0.18145174;2001
14/09/2001;500-1000;Grassland;0.214326092;2001
14/09/2001;1000-1500;Grassland;0.279732251;2001
14/09/2001;1500-2000;Grassland;0.273464641;2001
14/09/2001;2000-2500;Grassland;0.22177813;2001
14/09/2001;2500-3000;Grassland;0.220246415;2001
14/09/2001;3000-4000;Grassland;0.207079193;2001
14/09/2001;250-500;Cropland;0.199306829;2001
14/09/2001;500-1000;Cropland;0.194638219;2001
14/09/2001;1000-1500;Cropland;0.221220534;2001
14/09/2001;1500-2000;Cropland;0.221761807;2001
14/09/2001;2000-2500;Cropland;0.246256109;2001
14/09/2001;2500-3000;Cropland;0.278783333;2001
14/09/2001;250-500;Bare;0.109131704;2001
14/09/2001;500-1000;Bare;0.182179747;2001
14/09/2001;1000-1500;Bare;0.236469849;2001
14/09/2001;1500-2000;Bare;0.226092592;2001
14/09/2001;2000-2500;Bare;0.186184062;2001
14/09/2001;2500-3000;Bare;0.168422676;2001
14/09/2001;3000-4000;Bare;0.128952663;2001
14/09/2001;500-1000;Wetland;0.170018681;2001
14/09/2001;1500-2000;Wetland;0.421736789;2001
30/09/2001;500-1000;Trees;0.332682598;2001
30/09/2001;1000-1500;Trees;0.402181688;2001
30/09/2001;1500-2000;Trees;0.460611697;2001
30/09/2001;2000-2500;Trees;0.441581959;2001
30/09/2001;500-1000;Shrubland;0.332570588;2001
30/09/2001;1000-1500;Shrubland;0.360507221;2001
30/09/2001;1500-2000;Shrubland;0.3619125;2001
30/09/2001;250-500;Grassland;0.190027866;2001
30/09/2001;500-1000;Grassland;0.223249479;2001
30/09/2001;1000-1500;Grassland;0.284397511;2001
30/09/2001;1500-2000;Grassland;0.271877999;2001
30/09/2001;2000-2500;Grassland;0.216718151;2001
30/09/2001;2500-3000;Grassland;0.211292077;2001
30/09/2001;3000-4000;Grassland;0.191360334;2001
30/09/2001;250-500;Cropland;0.204532503;2001
30/09/2001;500-1000;Cropland;0.201048682;2001
30/09/2001;1000-1500;Cropland;0.224100754;2001
30/09/2001;1500-2000;Cropland;0.217652136;2001
30/09/2001;2000-2500;Cropland;0.238612273;2001
30/09/2001;2500-3000;Cropland;0.26555;2001
30/09/2001;250-500;Bare;0.10790684;2001
30/09/2001;500-1000;Bare;0.184679442;2001
30/09/2001;1000-1500;Bare;0.238774962;2001
30/09/2001;1500-2000;Bare;0.221027965;2001
30/09/2001;2000-2500;Bare;0.17726695;2001
30/09/2001;2500-3000;Bare;0.157176194;2001
30/09/2001;3000-4000;Bare;0.119229589;2001
30/09/2001;500-1000;Wetland;0.17045;2001
30/09/2001;1500-2000;Wetland;0.402953356;2001
16/10/2001;500-1000;Trees;0.349586318;2001
16/10/2001;1000-1500;Trees;0.413037454;2001
16/10/2001;1500-2000;Trees;0.452916652;2001
16/10/2001;2000-2500;Trees;0.408841146;2001
16/10/2001;500-1000;Shrubland;0.357588235;2001
16/10/2001;1000-1500;Shrubland;0.385241535;2001
