date;elev_range;landcover_type;NDVI;year
17/01/2001;1000-1500;Built-up;0.248598694;2001
17/01/2001;1500-2000;Built-up;0.231810964;2001
17/01/2001;2000-2500;Built-up;-0.0498;2001
17/01/2001;0-250;Bare;0.299065285;2001
17/01/2001;250-500;Bare;0.299809981;2001
17/01/2001;500-1000;Bare;0.325657256;2001
17/01/2001;1000-1500;Bare;0.256925802;2001
17/01/2001;1500-2000;Bare;0.165463124;2001
17/01/2001;2000-2500;Bare;-0.016053313;2001
17/01/2001;2500-3000;Bare;-0.022468343;2001
17/01/2001;3000-4000;Bare;-0.016543966;2001
17/01/2001;0-250;Water;0.3773732;2001
17/01/2001;250-500;Water;0.281854404;2001
17/01/2001;500-1000;Water;0.215357339;2001
17/01/2001;1000-1500;Water;0.170531852;2001
17/01/2001;1500-2000;Water;0.101432276;2001
17/01/2001;2000-2500;Water;-0.01055;2001
17/01/2001;2500-3000;Water;-0.039142857;2001
17/01/2001;3000-4000;Water;-0.0166;2001
17/01/2001;0-250;Wetland;0.379503084;2001
17/01/2001;250-500;Wetland;0.277633333;2001
17/01/2001;500-1000;Wetland;0.252614738;2001
17/01/2001;1000-1500;Wetland;0.275866425;2001
17/01/2001;1500-2000;Wetland;0.094266667;2001
17/01/2001;2000-2500;Wetland;0.0289;2001
2/02/2001;0-250;Trees;0.579471399;2001
2/02/2001;250-500;Trees;0.570872109;2001
2/02/2001;500-1000;Trees;0.530378719;2001
2/02/2001;1000-1500;Trees;0.452838591;2001
2/02/2001;1500-2000;Trees;0.257044838;2001
2/02/2001;2000-2500;Trees;0.13598087;2001
2/02/2001;2500-3000;Trees;0.32235;2001
2/02/2001;0-250;Shrubland;0.507138282;2001
2/02/2001;250-500;Shrubland;0.459155019;2001
2/02/2001;500-1000;Shrubland;0.42849084;2001
2/02/2001;1000-1500;Shrubland;0.368897408;2001
2/02/2001;1500-2000;Shrubland;0.294733952;2001
2/02/2001;0-250;Grassland;0.37814879;2001
2/02/2001;250-500;Grassland;0.383229335;2001
2/02/2001;500-1000;Grassland;0.367620894;2001
2/02/2001;1000-1500;Grassland;0.269707652;2001
2/02/2001;1500-2000;Grassland;0.062151475;2001
2/02/2001;2000-2500;Grassland;-0.019635925;2001
2/02/2001;2500-3000;Grassland;-0.019825548;2001
2/02/2001;3000-4000;Grassland;-0.012619941;2001
2/02/2001;0-250;Cropland;0.495005301;2001
2/02/2001;250-500;Cropland;0.45900023;2001
2/02/2001;500-1000;Cropland;0.318693072;2001
2/02/2001;1000-1500;Cropland;0.225495792;2001
2/02/2001;1500-2000;Cropland;0.105267587;2001
2/02/2001;2000-2500;Cropland;-0.014382673;2001
2/02/2001;2500-3000;Cropland;-0.015639024;2001
2/02/2001;0-250;Built-up;0.400489005;2001
2/02/2001;250-500;Built-up;0.281503669;2001
2/02/2001;500-1000;Built-up;0.28901022;2001
2/02/2001;1000-1500;Built-up;0.24951398;2001
2/02/2001;1500-2000;Built-up;0.136149024;2001
2/02/2001;2000-2500;Built-up;-0.017166667;2001
2/02/2001;0-250;Bare;0.32380794;2001
2/02/2001;250-500;Bare;0.325522839;2001
2/02/2001;500-1000;Bare;0.339173706;2001
2/02/2001;1000-1500;Bare;0.253736758;2001
2/02/2001;1500-2000;Bare;0.075993856;2001
2/02/2001;2000-2500;Bare;-0.022878635;2001
2/02/2001;2500-3000;Bare;-0.024781782;2001
2/02/2001;3000-4000;Bare;-0.018511739;2001
2/02/2001;0-250;Water;0.41562785;2001
2/02/2001;250-500;Water;0.297323175;2001
2/02/2001;500-1000;Water;0.248163616;2001
2/02/2001;1000-1500;Water;0.199692326;2001
2/02/2001;1500-2000;Water;0.023111632;2001
2/02/2001;2000-2500;Water;-0.023729412;2001
2/02/2001;2500-3000;Water;-0.031742857;2001
2/02/2001;3000-4000;Water;-0.0026;2001
2/02/2001;0-250;Wetland;0.391357778;2001
2/02/2001;250-500;Wetland;0.229077778;2001
2/02/2001;500-1000;Wetland;0.246551549;2001
2/02/2001;1000-1500;Wetland;0.276888812;2001
2/02/2001;1500-2000;Wetland;0.085371429;2001
2/02/2001;2000-2500;Wetland;0.0039;2001
18/02/2001;0-250;Trees;0.544457665;2001
18/02/2001;250-500;Trees;0.54338984;2001
18/02/2001;500-1000;Trees;0.494431996;2001
18/02/2001;1000-1500;Trees;0.418939708;2001
18/02/2001;1500-2000;Trees;0.254875696;2001
18/02/2001;2000-2500;Trees;0.109499075;2001
18/02/2001;2500-3000;Trees;0.07865;2001
18/02/2001;0-250;Shrubland;0.485485201;2001
18/02/2001;250-500;Shrubland;0.445451406;2001
18/02/2001;500-1000;Shrubland;0.413280821;2001
18/02/2001;1000-1500;Shrubland;0.34067282;2001
18/02/2001;1500-2000;Shrubland;0.274913514;2001
18/02/2001;0-250;Grassland;0.403371896;2001
18/02/2001;250-500;Grassland;0.397341635;2001
18/02/2001;500-1000;Grassland;0.363946027;2001
18/02/2001;1000-1500;Grassland;0.260807346;2001
18/02/2001;1500-2000;Grassland;0.088221524;2001
18/02/2001;2000-2500;Grassland;-0.025065999;2001
18/02/2001;2500-3000;Grassland;-0.02906982;2001
18/02/2001;3000-4000;Grassland;-0.026618468;2001
18/02/2001;0-250;Cropland;0.555563403;2001
18/02/2001;250-500;Cropland;0.521709322;2001
18/02/2001;500-1000;Cropland;0.336284994;2001
18/02/2001;1000-1500;Cropland;0.227310533;2001
18/02/2001;1500-2000;Cropland;0.156119524;2001
18/02/2001;2000-2500;Cropland;-0.033146611;2001
18/02/2001;2500-3000;Cropland;-0.0326975;2001
18/02/2001;0-250;Built-up;0.411070734;2001
18/02/2001;250-500;Built-up;0.300384886;2001
18/02/2001;500-1000;Built-up;0.303207869;2001
18/02/2001;1000-1500;Built-up;0.246811035;2001
18/02/2001;1500-2000;Built-up;0.179994246;2001
18/02/2001;2000-2500;Built-up;-0.035433333;2001
18/02/2001;0-250;Bare;0.348961713;2001
18/02/2001;250-500;Bare;0.338309697;2001
18/02/2001;500-1000;Bare;0.337230755;2001
18/02/2001;1000-1500;Bare;0.246991942;2001
18/02/2001;1500-2000;Bare;0.093746992;2001
18/02/2001;2000-2500;Bare;-0.025394282;2001
18/02/2001;2500-3000;Bare;-0.030618068;2001
18/02/2001;3000-4000;Bare;-0.026079297;2001
18/02/2001;0-250;Water;0.392660707;2001
18/02/2001;250-500;Water;0.315644075;2001
18/02/2001;500-1000;Water;0.078730861;2001
18/02/2001;1000-1500;Water;0.12888037;2001
18/02/2001;1500-2000;Water;0.037485143;2001
18/02/2001;2000-2500;Water;-0.0207125;2001
18/02/2001;2500-3000;Water;-0.029514286;2001
18/02/2001;3000-4000;Water;-0.023;2001
18/02/2001;0-250;Wetland;0.354202801;2001
18/02/2001;250-500;Wetland;0.19533;2001
18/02/2001;500-1000;Wetland;0.249642445;2001
18/02/2001;1000-1500;Wetland;0.250484236;2001
18/02/2001;1500-2000;Wetland;0.059055556;2001
18/02/2001;2000-2500;Wetland;-0.0365;2001
6/03/2001;0-250;Trees;0.577890832;2001
6/03/2001;250-500;Trees;0.562348312;2001
6/03/2001;500-1000;Trees;0.511024931;2001
6/03/2001;1000-1500;Trees;0.444080182;2001
6/03/2001;1500-2000;Trees;0.408079788;2001
6/03/2001;2000-2500;Trees;0.268269518;2001
6/03/2001;2500-3000;Trees;0.21725;2001
6/03/2001;0-250;Shrubland;0.508670027;2001
6/03/2001;250-500;Shrubland;0.469106156;2001
6/03/2001;500-1000;Shrubland;0.436431719;2001
6/03/2001;1000-1500;Shrubland;0.361361682;2001
6/03/2001;1500-2000;Shrubland;0.320009394;2001
6/03/2001;0-250;Grassland;0.440761846;2001
6/03/2001;250-500;Grassland;0.436427023;2001
6/03/2001;500-1000;Grassland;0.396108363;2001
6/03/2001;1000-1500;Grassland;0.295425944;2001
6/03/2001;1500-2000;Grassland;0.204834719;2001
6/03/2001;2000-2500;Grassland;0.030720515;2001
6/03/2001;2500-3000;Grassland;-0.016439245;2001
6/03/2001;3000-4000;Grassland;-0.013231545;2001
6/03/2001;0-250;Cropland;0.611192769;2001
6/03/2001;250-500;Cropland;0.589396299;2001
6/03/2001;500-1000;Cropland;0.398453375;2001
6/03/2001;1000-1500;Cropland;0.27722209;2001
6/03/2001;1500-2000;Cropland;0.235238493;2001
6/03/2001;2000-2500;Cropland;0.107650867;2001
6/03/2001;2500-3000;Cropland;-0.0263175;2001
6/03/2001;0-250;Built-up;0.444804372;2001
6/03/2001;250-500;Built-up;0.369750083;2001
6/03/2001;500-1000;Built-up;0.350330036;2001
6/03/2001;1000-1500;Built-up;0.288252916;2001
6/03/2001;1500-2000;Built-up;0.258828692;2001
6/03/2001;2000-2500;Built-up;0.057433333;2001
6/03/2001;0-250;Bare;0.374398387;2001
6/03/2001;250-500;Bare;0.373271012;2001
6/03/2001;500-1000;Bare;0.361075514;2001
6/03/2001;1000-1500;Bare;0.274148544;2001
6/03/2001;1500-2000;Bare;0.184064537;2001
6/03/2001;2000-2500;Bare;0.005115424;2001
6/03/2001;2500-3000;Bare;-0.023872486;2001
6/03/2001;3000-4000;Bare;-0.017227541;2001
6/03/2001;0-250;Water;0.429250288;2001
6/03/2001;250-500;Water;0.334575561;2001
6/03/2001;500-1000;Water;0.23921638;2001
6/03/2001;1000-1500;Water;0.207854821;2001
6/03/2001;1500-2000;Water;0.177398263;2001
6/03/2001;2000-2500;Water;-0.03208125;2001
6/03/2001;2500-3000;Water;-0.032357143;2001
6/03/2001;3000-4000;Water;-0.0123;2001
6/03/2001;0-250;Wetland;0.412795014;2001
6/03/2001;250-500;Wetland;0.2115;2001
6/03/2001;500-1000;Wetland;0.260504999;2001
6/03/2001;1000-1500;Wetland;0.309024188;2001
6/03/2001;1500-2000;Wetland;0.182223529;2001
6/03/2001;2000-2500;Wetland;0.0094;2001
22/03/2001;0-250;Trees;0.576246395;2001
22/03/2001;250-500;Trees;0.566717026;2001
22/03/2001;500-1000;Trees;0.511553847;2001
22/03/2001;1000-1500;Trees;0.444191333;2001
22/03/2001;1500-2000;Trees;0.423598364;2001
22/03/2001;2000-2500;Trees;0.331873465;2001
22/03/2001;2500-3000;Trees;0.38015;2001
22/03/2001;0-250;Shrubland;0.505531156;2001
22/03/2001;250-500;Shrubland;0.471067181;2001
22/03/2001;500-1000;Shrubland;0.449164653;2001
22/03/2001;1000-1500;Shrubland;0.371348714;2001
22/03/2001;1500-2000;Shrubland;0.328304166;2001
22/03/2001;0-250;Grassland;0.446212855;2001
22/03/2001;250-500;Grassland;0.445361084;2001
22/03/2001;500-1000;Grassland;0.4211759;2001
22/03/2001;1000-1500;Grassland;0.320687893;2001
22/03/2001;1500-2000;Grassland;0.252364498;2001
22/03/2001;2000-2500;Grassland;0.114110215;2001
22/03/2001;2500-3000;Grassland;0.006601318;2001
22/03/2001;3000-4000;Grassland;-0.007201116;2001
22/03/2001;0-250;Cropland;0.625562186;2001
22/03/2001;250-500;Cropland;0.610404429;2001
22/03/2001;500-1000;Cropland;0.442875563;2001
22/03/2001;1000-1500;Cropland;0.337386896;2001
22/03/2001;1500-2000;Cropland;0.279997735;2001
22/03/2001;2000-2500;Cropland;0.175481102;2001
22/03/2001;2500-3000;Cropland;0.0560625;2001
22/03/2001;0-250;Built-up;0.458369827;2001
22/03/2001;250-500;Built-up;0.390766721;2001
22/03/2001;500-1000;Built-up;0.385591034;2001
22/03/2001;1000-1500;Built-up;0.325608009;2001
22/03/2001;1500-2000;Built-up;0.297283107;2001
22/03/2001;2000-2500;Built-up;0.142066667;2001
22/03/2001;0-250;Bare;0.382911439;2001
22/03/2001;250-500;Bare;0.381168395;2001
22/03/2001;500-1000;Bare;0.381058524;2001
22/03/2001;1000-1500;Bare;0.302287259;2001
22/03/2001;1500-2000;Bare;0.222407387;2001
22/03/2001;2000-2500;Bare;0.052974655;2001
22/03/2001;2500-3000;Bare;-0.01674628;2001
22/03/2001;3000-4000;Bare;-0.013527682;2001
22/03/2001;0-250;Water;0.405023931;2001
22/03/2001;250-500;Water;0.318460098;2001
22/03/2001;500-1000;Water;0.208298645;2001
22/03/2001;1000-1500;Water;0.204368315;2001
22/03/2001;1500-2000;Water;0.238099064;2001
22/03/2001;2000-2500;Water;0.0224375;2001
22/03/2001;2500-3000;Water;-0.034328571;2001
22/03/2001;3000-4000;Water;-0.0219;2001
22/03/2001;0-250;Wetland;0.371460672;2001
22/03/2001;250-500;Wetland;0.1547;2001
22/03/2001;500-1000;Wetland;0.273585135;2001
22/03/2001;1000-1500;Wetland;0.343167746;2001
22/03/2001;1500-2000;Wetland;0.283864706;2001
22/03/2001;2000-2500;Wetland;0.1056;2001
7/04/2001;0-250;Trees;0.602212282;2001
7/04/2001;250-500;Trees;0.597335143;2001
7/04/2001;500-1000;Trees;0.554219226;2001
7/04/2001;1000-1500;Trees;0.480906485;2001
7/04/2001;1500-2000;Trees;0.459628564;2001
7/04/2001;2000-2500;Trees;0.36820927;2001
7/04/2001;2500-3000;Trees;0.3546;2001
7/04/2001;0-250;Shrubland;0.526038075;2001
7/04/2001;250-500;Shrubland;0.489377643;2001
7/04/2001;500-1000;Shrubland;0.479798243;2001
7/04/2001;1000-1500;Shrubland;0.396927965;2001
7/04/2001;1500-2000;Shrubland;0.354703638;2001
7/04/2001;0-250;Grassland;0.435824408;2001
7/04/2001;250-500;Grassland;0.446962546;2001
7/04/2001;500-1000;Grassland;0.457497514;2001
7/04/2001;1000-1500;Grassland;0.357367602;2001
7/04/2001;1500-2000;Grassland;0.285450007;2001
7/04/2001;2000-2500;Grassland;0.15401103;2001
7/04/2001;2500-3000;Grassland;0.02225599;2001
7/04/2001;3000-4000;Grassland;-0.012843779;2001
7/04/2001;0-250;Cropland;0.629989291;2001
7/04/2001;250-500;Cropland;0.64017647;2001
7/04/2001;500-1000;Cropland;0.509415157;2001
7/04/2001;1000-1500;Cropland;0.412773218;2001
7/04/2001;1500-2000;Cropland;0.353625563;2001
7/04/2001;2000-2500;Cropland;0.209700248;2001
7/04/2001;2500-3000;Cropland;0.083315;2001
7/04/2001;0-250;Built-up;0.484846137;2001
7/04/2001;250-500;Built-up;0.423384467;2001
7/04/2001;500-1000;Built-up;0.417585877;2001
7/04/2001;1000-1500;Built-up;0.388923738;2001
7/04/2001;1500-2000;Built-up;0.37168161;2001
7/04/2001;2000-2500;Built-up;0.176866667;2001
7/04/2001;0-250;Bare;0.371939174;2001
7/04/2001;250-500;Bare;0.381370884;2001
7/04/2001;500-1000;Bare;0.429263832;2001
7/04/2001;1000-1500;Bare;0.353209126;2001
7/04/2001;1500-2000;Bare;0.254016155;2001
7/04/2001;2000-2500;Bare;0.070628406;2001
7/04/2001;2500-3000;Bare;-0.011171481;2001
7/04/2001;3000-4000;Bare;-0.023852598;2001
7/04/2001;0-250;Water;0.439930008;2001
7/04/2001;250-500;Water;0.403094634;2001
7/04/2001;500-1000;Water;0.227808755;2001
7/04/2001;1000-1500;Water;0.207857485;2001
7/04/2001;1500-2000;Water;0.266606613;2001
7/04/2001;2000-2500;Water;0.11795;2001
7/04/2001;2500-3000;Water;-0.0447;2001
7/04/2001;3000-4000;Water;-0.0337;2001
7/04/2001;0-250;Wetland;0.472155051;2001
7/04/2001;250-500;Wetland;0.212922222;2001
7/04/2001;500-1000;Wetland;0.303314493;2001
7/04/2001;1000-1500;Wetland;0.45979684;2001
7/04/2001;1500-2000;Wetland;0.389821429;2001
7/04/2001;2000-2500;Wetland;0.1851;2001
23/04/2001;0-250;Trees;0.581512091;2001
23/04/2001;250-500;Trees;0.599412135;2001
23/04/2001;500-1000;Trees;0.578153141;2001
23/04/2001;1000-1500;Trees;0.506373486;2001
23/04/2001;1500-2000;Trees;0.470158912;2001
23/04/2001;2000-2500;Trees;0.383366374;2001
23/04/2001;2500-3000;Trees;0.3359;2001
23/04/2001;0-250;Shrubland;0.514307562;2001
23/04/2001;250-500;Shrubland;0.492282275;2001
23/04/2001;500-1000;Shrubland;0.506533541;2001
23/04/2001;1000-1500;Shrubland;0.435424056;2001
23/04/2001;1500-2000;Shrubland;0.376843769;2001
23/04/2001;0-250;Grassland;0.394838752;2001
23/04/2001;250-500;Grassland;0.431994006;2001
23/04/2001;500-1000;Grassland;0.476946879;2001
23/04/2001;1000-1500;Grassland;0.39217642;2001
23/04/2001;1500-2000;Grassland;0.313640679;2001
23/04/2001;2000-2500;Grassland;0.196882146;2001
23/04/2001;2500-3000;Grassland;0.062604488;2001
23/04/2001;3000-4000;Grassland;0.002969899;2001
23/04/2001;0-250;Cropland;0.530350001;2001
23/04/2001;250-500;Cropland;0.591704975;2001
23/04/2001;500-1000;Cropland;0.528817927;2001
23/04/2001;1000-1500;Cropland;0.448575296;2001
23/04/2001;1500-2000;Cropland;0.390208037;2001
23/04/2001;2000-2500;Cropland;0.234608067;2001
23/04/2001;2500-3000;Cropland;0.117580488;2001
23/04/2001;0-250;Built-up;0.457593946;2001
23/04/2001;250-500;Built-up;0.407002479;2001
23/04/2001;500-1000;Built-up;0.428967614;2001
23/04/2001;1000-1500;Built-up;0.424349884;2001
23/04/2001;1500-2000;Built-up;0.409961251;2001
23/04/2001;2000-2500;Built-up;0.224633333;2001
23/04/2001;0-250;Bare;0.332306677;2001
23/04/2001;250-500;Bare;0.365621018;2001
23/04/2001;500-1000;Bare;0.441442977;2001
23/04/2001;1000-1500;Bare;0.384668948;2001
23/04/2001;1500-2000;Bare;0.276673558;2001
23/04/2001;2000-2500;Bare;0.103656906;2001
23/04/2001;2500-3000;Bare;0.013717396;2001
23/04/2001;3000-4000;Bare;-0.010258561;2001
23/04/2001;0-250;Water;0.415416963;2001
23/04/2001;250-500;Water;0.405062056;2001
23/04/2001;500-1000;Water;0.131442376;2001
23/04/2001;1000-1500;Water;0.218325649;2001
23/04/2001;1500-2000;Water;0.300225077;2001
23/04/2001;2000-2500;Water;0.219105882;2001
23/04/2001;2500-3000;Water;-0.004642857;2001
23/04/2001;3000-4000;Water;-0.0366;2001
23/04/2001;0-250;Wetland;0.428571453;2001
23/04/2001;250-500;Wetland;0.104218182;2001
23/04/2001;500-1000;Wetland;0.345430871;2001
23/04/2001;1000-1500;Wetland;0.529972818;2001
23/04/2001;1500-2000;Wetland;0.36468125;2001
23/04/2001;2000-2500;Wetland;0.2105;2001
9/05/2001;0-250;Trees;0.506851141;2001
9/05/2001;250-500;Trees;0.540014494;2001
9/05/2001;500-1000;Trees;0.548866879;2001
9/05/2001;1000-1500;Trees;0.510809104;2001
9/05/2001;1500-2000;Trees;0.475763755;2001
9/05/2001;2000-2500;Trees;0.389252927;2001
9/05/2001;2500-3000;Trees;0.3646;2001
9/05/2001;0-250;Shrubland;0.443063047;2001
9/05/2001;250-500;Shrubland;0.42605535;2001
9/05/2001;500-1000;Shrubland;0.456688098;2001
9/05/2001;1000-1500;Shrubland;0.435720268;2001
9/05/2001;1500-2000;Shrubland;0.397563811;2001
9/05/2001;0-250;Grassland;0.313455025;2001
9/05/2001;250-500;Grassland;0.353403934;2001
9/05/2001;500-1000;Grassland;0.437160319;2001
9/05/2001;1000-1500;Grassland;0.401620157;2001
9/05/2001;1500-2000;Grassland;0.334325265;2001
9/05/2001;2000-2500;Grassland;0.234834158;2001
9/05/2001;2500-3000;Grassland;0.103734265;2001
9/05/2001;3000-4000;Grassland;0.013147378;2001
9/05/2001;0-250;Cropland;0.343010741;2001
9/05/2001;250-500;Cropland;0.410440665;2001
9/05/2001;500-1000;Cropland;0.507600632;2001
9/05/2001;1000-1500;Cropland;0.479133979;2001
9/05/2001;1500-2000;Cropland;0.432344434;2001
9/05/2001;2000-2500;Cropland;0.260720589;2001
9/05/2001;2500-3000;Cropland;0.1399;2001
9/05/2001;0-250;Built-up;0.369335267;2001
9/05/2001;250-500;Built-up;0.352081476;2001
9/05/2001;500-1000;Built-up;0.408245586;2001
9/05/2001;1000-1500;Built-up;0.441361337;2001
9/05/2001;1500-2000;Built-up;0.439552144;2001
9/05/2001;2000-2500;Built-up;0.237166667;2001
9/05/2001;0-250;Bare;0.2717177;2001
9/05/2001;250-500;Bare;0.308013924;2001
9/05/2001;500-1000;Bare;0.424471083;2001
9/05/2001;1000-1500;Bare;0.406869675;2001
9/05/2001;1500-2000;Bare;0.298870393;2001
9/05/2001;2000-2500;Bare;0.139810901;2001
9/05/2001;2500-3000;Bare;0.042787375;2001
9/05/2001;3000-4000;Bare;-0.021477803;2001
9/05/2001;0-250;Water;0.358709904;2001
9/05/2001;250-500;Water;0.368646612;2001
9/05/2001;500-1000;Water;0.198241211;2001
9/05/2001;1000-1500;Water;0.244238739;2001
9/05/2001;1500-2000;Water;0.341314907;2001
9/05/2001;2000-2500;Water;0.274352941;2001
9/05/2001;2500-3000;Water;0.043828571;2001
9/05/2001;3000-4000;Water;-0.0443;2001
9/05/2001;0-250;Wetland;0.446413731;2001
9/05/2001;250-500;Wetland;0.074172727;2001
9/05/2001;500-1000;Wetland;0.395750582;2001
9/05/2001;1000-1500;Wetland;0.669863827;2001
9/05/2001;1500-2000;Wetland;0.364405556;2001
9/05/2001;2000-2500;Wetland;0.2673;2001
25/05/2001;0-250;Trees;0.509209605;2001
25/05/2001;250-500;Trees;0.540355507;2001
25/05/2001;500-1000;Trees;0.549845902;2001
25/05/2001;1000-1500;Trees;0.516389379;2001
25/05/2001;1500-2000;Trees;0.491684586;2001
25/05/2001;2000-2500;Trees;0.431868994;2001
25/05/2001;2500-3000;Trees;0.54485;2001
25/05/2001;0-250;Shrubland;0.442797679;2001
25/05/2001;250-500;Shrubland;0.419595477;2001
25/05/2001;500-1000;Shrubland;0.454440699;2001
25/05/2001;1000-1500;Shrubland;0.434389791;2001
25/05/2001;1500-2000;Shrubland;0.411127508;2001
25/05/2001;0-250;Grassland;0.297198048;2001
25/05/2001;250-500;Grassland;0.340801584;2001
25/05/2001;500-1000;Grassland;0.423584206;2001
25/05/2001;1000-1500;Grassland;0.403356634;2001
25/05/2001;1500-2000;Grassland;0.3482463;2001
25/05/2001;2000-2500;Grassland;0.264769773;2001
25/05/2001;2500-3000;Grassland;0.161767803;2001
25/05/2001;3000-4000;Grassland;0.094965488;2001
25/05/2001;0-250;Cropland;0.320171747;2001
25/05/2001;250-500;Cropland;0.355206653;2001
25/05/2001;500-1000;Cropland;0.443628234;2001
25/05/2001;1000-1500;Cropland;0.447447502;2001
25/05/2001;1500-2000;Cropland;0.442532844;2001
25/05/2001;2000-2500;Cropland;0.29000026;2001
25/05/2001;2500-3000;Cropland;0.1708475;2001
25/05/2001;0-250;Built-up;0.365689549;2001
25/05/2001;250-500;Built-up;0.306470278;2001
25/05/2001;500-1000;Built-up;0.356992802;2001
25/05/2001;1000-1500;Built-up;0.427613782;2001
25/05/2001;1500-2000;Built-up;0.463831379;2001
25/05/2001;2000-2500;Built-up;0.258433333;2001
25/05/2001;0-250;Bare;0.259884079;2001
25/05/2001;250-500;Bare;0.285189334;2001
25/05/2001;500-1000;Bare;0.399572377;2001
25/05/2001;1000-1500;Bare;0.390292176;2001
25/05/2001;1500-2000;Bare;0.311770755;2001
25/05/2001;2000-2500;Bare;0.168749053;2001
25/05/2001;2500-3000;Bare;0.093049118;2001
25/05/2001;3000-4000;Bare;0.053024784;2001
25/05/2001;0-250;Water;0.360618993;2001
25/05/2001;250-500;Water;0.356290468;2001
25/05/2001;500-1000;Water;0.191251576;2001
