date;elev_range;landcover_type;NDVI;year
17/01/2001;250-500;Grassland;0.2683568;2001
17/01/2001;500-1000;Grassland;0.245741932;2001
17/01/2001;1000-1500;Grassland;0.257495917;2001
17/01/2001;1500-2000;Grassland;0.072151701;2001
17/01/2001;2000-2500;Grassland;-0.014805781;2001
17/01/2001;2500-3000;Grassland;-0.035041268;2001
17/01/2001;3000-4000;Grassland;-0.04741257;2001
17/01/2001;0-250;Cropland;0.225479346;2001
17/01/2001;250-500;Cropland;0.190418832;2001
17/01/2001;500-1000;Cropland;0.185792562;2001
17/01/2001;1000-1500;Cropland;0.201227304;2001
17/01/2001;1500-2000;Cropland;0.042185237;2001
17/01/2001;2000-2500;Cropland;-0.022085507;2001
17/01/2001;0-250;Bare;0.234744712;2001
17/01/2001;250-500;Bare;0.223217505;2001
17/01/2001;500-1000;Bare;0.208003935;2001
17/01/2001;1000-1500;Bare;0.2067773;2001
17/01/2001;1500-2000;Bare;0.05886517;2001
17/01/2001;2000-2500;Bare;-0.018546176;2001
17/01/2001;2500-3000;Bare;-0.039470541;2001
17/01/2001;3000-4000;Bare;-0.049277388;2001
17/01/2001;500-1000;Wetland;0.199740506;2001
17/01/2001;1000-1500;Wetland;0.197;2001
17/01/2001;1500-2000;Wetland;0.0045;2001
2/02/2001;0-250;Trees;0.464456341;2001
2/02/2001;250-500;Trees;0.454010777;2001
2/02/2001;500-1000;Trees;0.465913761;2001
2/02/2001;1000-1500;Trees;0.500569939;2001
2/02/2001;1500-2000;Trees;0.31766155;2001
2/02/2001;2000-2500;Trees;0.123371845;2001
2/02/2001;2500-3000;Trees;0.012845868;2001
2/02/2001;0-250;Shrubland;0.66408;2001
2/02/2001;250-500;Shrubland;0.322978955;2001
2/02/2001;500-1000;Shrubland;0.399090597;2001
2/02/2001;1000-1500;Shrubland;0.344066327;2001
2/02/2001;1500-2000;Shrubland;0.5315;2001
2/02/2001;0-250;Grassland;0.322087427;2001
2/02/2001;250-500;Grassland;0.292941257;2001
2/02/2001;500-1000;Grassland;0.26390925;2001
2/02/2001;1000-1500;Grassland;0.271241545;2001
2/02/2001;1500-2000;Grassland;0.045780452;2001
2/02/2001;2000-2500;Grassland;-0.017910085;2001
2/02/2001;2500-3000;Grassland;-0.033344615;2001
2/02/2001;3000-4000;Grassland;-0.041432478;2001
2/02/2001;0-250;Cropland;0.26025268;2001
2/02/2001;250-500;Cropland;0.218958616;2001
2/02/2001;500-1000;Cropland;0.206642761;2001
2/02/2001;1000-1500;Cropland;0.216536435;2001
2/02/2001;1500-2000;Cropland;0.031892495;2001
2/02/2001;2000-2500;Cropland;-0.018097059;2001
2/02/2001;0-250;Bare;0.266054553;2001
2/02/2001;250-500;Bare;0.246929;2001
2/02/2001;500-1000;Bare;0.224756092;2001
2/02/2001;1000-1500;Bare;0.219419914;2001
2/02/2001;1500-2000;Bare;0.026523409;2001
2/02/2001;2000-2500;Bare;-0.019976605;2001
2/02/2001;2500-3000;Bare;-0.0375569;2001
2/02/2001;3000-4000;Bare;-0.045057754;2001
2/02/2001;500-1000;Wetland;0.20282987;2001
2/02/2001;1000-1500;Wetland;0.10721;2001
2/02/2001;1500-2000;Wetland;0.074042857;2001
18/02/2001;0-250;Trees;0.419657459;2001
18/02/2001;250-500;Trees;0.406613605;2001
18/02/2001;500-1000;Trees;0.421930577;2001
18/02/2001;1000-1500;Trees;0.448683623;2001
18/02/2001;1500-2000;Trees;0.314998743;2001
18/02/2001;2000-2500;Trees;0.092405009;2001
18/02/2001;2500-3000;Trees;0.005119038;2001
18/02/2001;0-250;Shrubland;0.5519;2001
18/02/2001;250-500;Shrubland;0.297446458;2001
18/02/2001;500-1000;Shrubland;0.371814785;2001
18/02/2001;1000-1500;Shrubland;0.32392752;2001
18/02/2001;1500-2000;Shrubland;0.558;2001
18/02/2001;0-250;Grassland;0.291983232;2001
18/02/2001;250-500;Grassland;0.280272229;2001
18/02/2001;500-1000;Grassland;0.256340678;2001
18/02/2001;1000-1500;Grassland;0.263235745;2001
18/02/2001;1500-2000;Grassland;0.101343494;2001
18/02/2001;2000-2500;Grassland;-0.019138095;2001
18/02/2001;2500-3000;Grassland;-0.026992512;2001
18/02/2001;3000-4000;Grassland;-0.03085252;2001
18/02/2001;0-250;Cropland;0.256642219;2001
18/02/2001;250-500;Cropland;0.227913757;2001
18/02/2001;500-1000;Cropland;0.219392793;2001
18/02/2001;1000-1500;Cropland;0.215932431;2001
18/02/2001;1500-2000;Cropland;0.137273324;2001
18/02/2001;2000-2500;Cropland;-0.025929231;2001
18/02/2001;0-250;Bare;0.25220665;2001
18/02/2001;250-500;Bare;0.243038044;2001
18/02/2001;500-1000;Bare;0.223647712;2001
18/02/2001;1000-1500;Bare;0.211690709;2001
18/02/2001;1500-2000;Bare;0.086894716;2001
18/02/2001;2000-2500;Bare;-0.026900552;2001
18/02/2001;2500-3000;Bare;-0.032439322;2001
18/02/2001;3000-4000;Bare;-0.032810182;2001
18/02/2001;500-1000;Wetland;0.20459359;2001
18/02/2001;1000-1500;Wetland;0.092818182;2001
18/02/2001;1500-2000;Wetland;0.122414286;2001
6/03/2001;0-250;Trees;0.491107293;2001
6/03/2001;250-500;Trees;0.453546845;2001
6/03/2001;500-1000;Trees;0.44623148;2001
6/03/2001;1000-1500;Trees;0.480573605;2001
6/03/2001;1500-2000;Trees;0.455073749;2001
6/03/2001;2000-2500;Trees;0.17414385;2001
6/03/2001;2500-3000;Trees;0.013186376;2001
6/03/2001;0-250;Shrubland;0.66908;2001
6/03/2001;250-500;Shrubland;0.317626227;2001
6/03/2001;500-1000;Shrubland;0.390661324;2001
6/03/2001;1000-1500;Shrubland;0.335351148;2001
6/03/2001;1500-2000;Shrubland;0.5651;2001
6/03/2001;0-250;Grassland;0.358629206;2001
6/03/2001;250-500;Grassland;0.317401971;2001
6/03/2001;500-1000;Grassland;0.282609362;2001
6/03/2001;1000-1500;Grassland;0.292557646;2001
6/03/2001;1500-2000;Grassland;0.231736938;2001
6/03/2001;2000-2500;Grassland;0.01608491;2001
6/03/2001;2500-3000;Grassland;-0.034837065;2001
6/03/2001;3000-4000;Grassland;-0.03875951;2001
6/03/2001;0-250;Cropland;0.35141611;2001
6/03/2001;250-500;Cropland;0.295720996;2001
6/03/2001;500-1000;Cropland;0.268135027;2001
6/03/2001;1000-1500;Cropland;0.246957044;2001
6/03/2001;1500-2000;Cropland;0.234246918;2001
6/03/2001;2000-2500;Cropland;0.091247059;2001
6/03/2001;0-250;Bare;0.314352458;2001
6/03/2001;250-500;Bare;0.281406463;2001
6/03/2001;500-1000;Bare;0.251534963;2001
6/03/2001;1000-1500;Bare;0.235311552;2001
6/03/2001;1500-2000;Bare;0.1882945;2001
6/03/2001;2000-2500;Bare;0.025505679;2001
6/03/2001;2500-3000;Bare;-0.034383614;2001
6/03/2001;3000-4000;Bare;-0.039370579;2001
6/03/2001;500-1000;Wetland;0.249348718;2001
6/03/2001;1000-1500;Wetland;0.26128;2001
6/03/2001;1500-2000;Wetland;0.261771429;2001
22/03/2001;0-250;Trees;0.538419361;2001
22/03/2001;250-500;Trees;0.459410391;2001
22/03/2001;500-1000;Trees;0.462303986;2001
22/03/2001;1000-1500;Trees;0.490421312;2001
22/03/2001;1500-2000;Trees;0.509963624;2001
22/03/2001;2000-2500;Trees;0.283081937;2001
22/03/2001;2500-3000;Trees;0.030426307;2001
22/03/2001;0-250;Shrubland;0.69614;2001
22/03/2001;250-500;Shrubland;0.344097068;2001
22/03/2001;500-1000;Shrubland;0.405596402;2001
22/03/2001;1000-1500;Shrubland;0.346696557;2001
22/03/2001;1500-2000;Shrubland;0.5353;2001
22/03/2001;0-250;Grassland;0.40093782;2001
22/03/2001;250-500;Grassland;0.352102955;2001
22/03/2001;500-1000;Grassland;0.329936492;2001
22/03/2001;1000-1500;Grassland;0.337231643;2001
22/03/2001;1500-2000;Grassland;0.281734666;2001
22/03/2001;2000-2500;Grassland;0.114522334;2001
22/03/2001;2500-3000;Grassland;-0.018779336;2001
22/03/2001;3000-4000;Grassland;-0.02060018;2001
22/03/2001;0-250;Cropland;0.39354133;2001
22/03/2001;250-500;Cropland;0.367865608;2001
22/03/2001;500-1000;Cropland;0.38484913;2001
22/03/2001;1000-1500;Cropland;0.333898154;2001
22/03/2001;1500-2000;Cropland;0.275136424;2001
22/03/2001;2000-2500;Cropland;0.217601449;2001
22/03/2001;0-250;Bare;0.363936607;2001
22/03/2001;250-500;Bare;0.311813604;2001
22/03/2001;500-1000;Bare;0.306267951;2001
22/03/2001;1000-1500;Bare;0.278844067;2001
22/03/2001;1500-2000;Bare;0.214150952;2001
22/03/2001;2000-2500;Bare;0.102050656;2001
22/03/2001;2500-3000;Bare;-0.023863823;2001
22/03/2001;3000-4000;Bare;-0.021036813;2001
22/03/2001;500-1000;Wetland;0.285316883;2001
22/03/2001;1000-1500;Wetland;0.31562;2001
22/03/2001;1500-2000;Wetland;0.339728571;2001
7/04/2001;0-250;Trees;0.560935628;2001
7/04/2001;250-500;Trees;0.511442828;2001
7/04/2001;500-1000;Trees;0.509986047;2001
7/04/2001;1000-1500;Trees;0.524283213;2001
7/04/2001;1500-2000;Trees;0.563779089;2001
7/04/2001;2000-2500;Trees;0.439334635;2001
7/04/2001;2500-3000;Trees;0.105556476;2001
7/04/2001;0-250;Shrubland;0.70544;2001
7/04/2001;250-500;Shrubland;0.368340794;2001
7/04/2001;500-1000;Shrubland;0.436583681;2001
7/04/2001;1000-1500;Shrubland;0.375288673;2001
7/04/2001;1500-2000;Shrubland;0.6155;2001
7/04/2001;0-250;Grassland;0.455756682;2001
7/04/2001;250-500;Grassland;0.409690611;2001
7/04/2001;500-1000;Grassland;0.385180752;2001
7/04/2001;1000-1500;Grassland;0.388255946;2001
7/04/2001;1500-2000;Grassland;0.334766769;2001
7/04/2001;2000-2500;Grassland;0.215301819;2001
7/04/2001;2500-3000;Grassland;-0.010834958;2001
7/04/2001;3000-4000;Grassland;-0.03051095;2001
7/04/2001;0-250;Cropland;0.466751851;2001
7/04/2001;250-500;Cropland;0.462969103;2001
7/04/2001;500-1000;Cropland;0.467206188;2001
7/04/2001;1000-1500;Cropland;0.408776375;2001
7/04/2001;1500-2000;Cropland;0.333113583;2001
7/04/2001;2000-2500;Cropland;0.315505797;2001
7/04/2001;0-250;Bare;0.411384195;2001
7/04/2001;250-500;Bare;0.369881496;2001
7/04/2001;500-1000;Bare;0.359040559;2001
7/04/2001;1000-1500;Bare;0.325530003;2001
7/04/2001;1500-2000;Bare;0.257159965;2001
7/04/2001;2000-2500;Bare;0.159976227;2001
7/04/2001;2500-3000;Bare;-0.027065291;2001
7/04/2001;3000-4000;Bare;-0.03174117;2001
7/04/2001;500-1000;Wetland;0.324973418;2001
7/04/2001;1000-1500;Wetland;0.38901;2001
7/04/2001;1500-2000;Wetland;0.418914286;2001
23/04/2001;0-250;Trees;0.583490864;2001
23/04/2001;250-500;Trees;0.544834409;2001
23/04/2001;500-1000;Trees;0.584805728;2001
23/04/2001;1000-1500;Trees;0.591257438;2001
23/04/2001;1500-2000;Trees;0.584631387;2001
23/04/2001;2000-2500;Trees;0.486329849;2001
23/04/2001;2500-3000;Trees;0.172829797;2001
23/04/2001;0-250;Shrubland;0.72224;2001
23/04/2001;250-500;Shrubland;0.384165219;2001
23/04/2001;500-1000;Shrubland;0.502170868;2001
23/04/2001;1000-1500;Shrubland;0.438296495;2001
23/04/2001;1500-2000;Shrubland;0.5493;2001
23/04/2001;0-250;Grassland;0.467842382;2001
23/04/2001;250-500;Grassland;0.434066056;2001
23/04/2001;500-1000;Grassland;0.43353162;2001
23/04/2001;1000-1500;Grassland;0.443838762;2001
23/04/2001;1500-2000;Grassland;0.393928765;2001
23/04/2001;2000-2500;Grassland;0.29070766;2001
23/04/2001;2500-3000;Grassland;0.003574721;2001
23/04/2001;3000-4000;Grassland;-0.034514251;2001
23/04/2001;0-250;Cropland;0.482702791;2001
23/04/2001;250-500;Cropland;0.474804377;2001
23/04/2001;500-1000;Cropland;0.499243836;2001
23/04/2001;1000-1500;Cropland;0.476094624;2001
23/04/2001;1500-2000;Cropland;0.424294623;2001
23/04/2001;2000-2500;Cropland;0.425454286;2001
23/04/2001;0-250;Bare;0.420926776;2001
23/04/2001;250-500;Bare;0.383661162;2001
23/04/2001;500-1000;Bare;0.389602532;2001
23/04/2001;1000-1500;Bare;0.372943715;2001
23/04/2001;1500-2000;Bare;0.299452517;2001
23/04/2001;2000-2500;Bare;0.201391802;2001
23/04/2001;2500-3000;Bare;-0.027630873;2001
23/04/2001;3000-4000;Bare;-0.034582652;2001
23/04/2001;500-1000;Wetland;0.334251282;2001
23/04/2001;1000-1500;Wetland;0.42717;2001
23/04/2001;1500-2000;Wetland;0.509185714;2001
9/05/2001;0-250;Trees;0.583188735;2001
9/05/2001;250-500;Trees;0.544606868;2001
9/05/2001;500-1000;Trees;0.609423296;2001
9/05/2001;1000-1500;Trees;0.642468676;2001
9/05/2001;1500-2000;Trees;0.613771471;2001
9/05/2001;2000-2500;Trees;0.522975948;2001
9/05/2001;2500-3000;Trees;0.270418514;2001
9/05/2001;0-250;Shrubland;0.73838;2001
9/05/2001;250-500;Shrubland;0.392263087;2001
9/05/2001;500-1000;Shrubland;0.514659734;2001
9/05/2001;1000-1500;Shrubland;0.513764989;2001
9/05/2001;1500-2000;Shrubland;0.6019;2001
9/05/2001;0-250;Grassland;0.471643465;2001
9/05/2001;250-500;Grassland;0.448041912;2001
9/05/2001;500-1000;Grassland;0.46067068;2001
9/05/2001;1000-1500;Grassland;0.499755955;2001
9/05/2001;1500-2000;Grassland;0.458830923;2001
9/05/2001;2000-2500;Grassland;0.382037472;2001
9/05/2001;2500-3000;Grassland;0.072259375;2001
9/05/2001;3000-4000;Grassland;-0.016420467;2001
9/05/2001;0-250;Cropland;0.501784501;2001
9/05/2001;250-500;Cropland;0.501231981;2001
9/05/2001;500-1000;Cropland;0.510277827;2001
9/05/2001;1000-1500;Cropland;0.51696489;2001
9/05/2001;1500-2000;Cropland;0.510721482;2001
9/05/2001;2000-2500;Cropland;0.493702941;2001
9/05/2001;0-250;Bare;0.422418572;2001
9/05/2001;250-500;Bare;0.401514247;2001
9/05/2001;500-1000;Bare;0.407405426;2001
9/05/2001;1000-1500;Bare;0.419788625;2001
9/05/2001;1500-2000;Bare;0.360933657;2001
9/05/2001;2000-2500;Bare;0.267318425;2001
9/05/2001;2500-3000;Bare;0.000386;2001
9/05/2001;3000-4000;Bare;-0.014342125;2001
9/05/2001;500-1000;Wetland;0.354963636;2001
9/05/2001;1000-1500;Wetland;0.52776;2001
9/05/2001;1500-2000;Wetland;0.524414286;2001
25/05/2001;0-250;Trees;0.53940753;2001
25/05/2001;250-500;Trees;0.563370467;2001
25/05/2001;500-1000;Trees;0.65037667;2001
25/05/2001;1000-1500;Trees;0.707980408;2001
25/05/2001;1500-2000;Trees;0.67182216;2001
25/05/2001;2000-2500;Trees;0.59096371;2001
25/05/2001;2500-3000;Trees;0.495738083;2001
25/05/2001;0-250;Shrubland;0.71124;2001
25/05/2001;250-500;Shrubland;0.377545969;2001
25/05/2001;500-1000;Shrubland;0.529966059;2001
25/05/2001;1000-1500;Shrubland;0.576143002;2001
25/05/2001;1500-2000;Shrubland;0.681;2001
25/05/2001;0-250;Grassland;0.463567485;2001
25/05/2001;250-500;Grassland;0.474450241;2001
25/05/2001;500-1000;Grassland;0.489153852;2001
25/05/2001;1000-1500;Grassland;0.544968574;2001
25/05/2001;1500-2000;Grassland;0.495187955;2001
25/05/2001;2000-2500;Grassland;0.433472703;2001
25/05/2001;2500-3000;Grassland;0.181782815;2001
25/05/2001;3000-4000;Grassland;-0.03960175;2001
25/05/2001;0-250;Cropland;0.504269069;2001
25/05/2001;250-500;Cropland;0.533629084;2001
25/05/2001;500-1000;Cropland;0.541103341;2001
25/05/2001;1000-1500;Cropland;0.566643892;2001
25/05/2001;1500-2000;Cropland;0.531076791;2001
25/05/2001;2000-2500;Cropland;0.549957971;2001
25/05/2001;0-250;Bare;0.428144135;2001
25/05/2001;250-500;Bare;0.418220395;2001
25/05/2001;500-1000;Bare;0.429625433;2001
25/05/2001;1000-1500;Bare;0.452029341;2001
25/05/2001;1500-2000;Bare;0.385454097;2001
25/05/2001;2000-2500;Bare;0.279840034;2001
25/05/2001;2500-3000;Bare;0.018301253;2001
25/05/2001;3000-4000;Bare;-0.052725859;2001
25/05/2001;500-1000;Wetland;0.422221795;2001
25/05/2001;1000-1500;Wetland;0.55459;2001
25/05/2001;1500-2000;Wetland;0.605957143;2001
10/06/2001;0-250;Trees;0.477347151;2001
10/06/2001;250-500;Trees;0.493917208;2001
10/06/2001;500-1000;Trees;0.584653101;2001
10/06/2001;1000-1500;Trees;0.663644067;2001
10/06/2001;1500-2000;Trees;0.645420486;2001
10/06/2001;2000-2500;Trees;0.601998921;2001
10/06/2001;2500-3000;Trees;0.571327132;2001
10/06/2001;0-250;Shrubland;0.62224;2001
10/06/2001;250-500;Shrubland;0.335706424;2001
10/06/2001;500-1000;Shrubland;0.47929976;2001
10/06/2001;1000-1500;Shrubland;0.508178243;2001
10/06/2001;1500-2000;Shrubland;0.6669;2001
10/06/2001;0-250;Grassland;0.383554435;2001
10/06/2001;250-500;Grassland;0.378749693;2001
10/06/2001;500-1000;Grassland;0.397879741;2001
10/06/2001;1000-1500;Grassland;0.467472739;2001
10/06/2001;1500-2000;Grassland;0.468669483;2001
10/06/2001;2000-2500;Grassland;0.450288996;2001
10/06/2001;2500-3000;Grassland;0.284873541;2001
10/06/2001;3000-4000;Grassland;0.005366416;2001
10/06/2001;0-250;Cropland;0.42230468;2001
10/06/2001;250-500;Cropland;0.419301967;2001
10/06/2001;500-1000;Cropland;0.398928158;2001
10/06/2001;1000-1500;Cropland;0.464075557;2001
10/06/2001;1500-2000;Cropland;0.492028364;2001
10/06/2001;2000-2500;Cropland;0.554307246;2001
10/06/2001;0-250;Bare;0.355092045;2001
10/06/2001;250-500;Bare;0.331109078;2001
10/06/2001;500-1000;Bare;0.335321071;2001
10/06/2001;1000-1500;Bare;0.381598053;2001
10/06/2001;1500-2000;Bare;0.358923631;2001
10/06/2001;2000-2500;Bare;0.273612503;2001
10/06/2001;2500-3000;Bare;0.058039604;2001
10/06/2001;3000-4000;Bare;-0.02939786;2001
10/06/2001;500-1000;Wetland;0.358938961;2001
10/06/2001;1000-1500;Wetland;0.52199;2001
10/06/2001;1500-2000;Wetland;0.572885714;2001
26/06/2001;0-250;Trees;0.487160848;2001
26/06/2001;250-500;Trees;0.476542097;2001
26/06/2001;500-1000;Trees;0.560158604;2001
26/06/2001;1000-1500;Trees;0.649900581;2001
26/06/2001;1500-2000;Trees;0.642930188;2001
26/06/2001;2000-2500;Trees;0.633843247;2001
26/06/2001;2500-3000;Trees;0.625140008;2001
26/06/2001;0-250;Shrubland;0.637;2001
26/06/2001;250-500;Shrubland;0.334475626;2001
26/06/2001;500-1000;Shrubland;0.462766406;2001
26/06/2001;1000-1500;Shrubland;0.475178643;2001
26/06/2001;1500-2000;Shrubland;0.6903;2001
26/06/2001;0-250;Grassland;0.367344544;2001
26/06/2001;250-500;Grassland;0.347083084;2001
26/06/2001;500-1000;Grassland;0.333555236;2001
26/06/2001;1000-1500;Grassland;0.386708884;2001
26/06/2001;1500-2000;Grassland;0.417453475;2001
26/06/2001;2000-2500;Grassland;0.4713699;2001
26/06/2001;2500-3000;Grassland;0.4271854;2001
26/06/2001;3000-4000;Grassland;0.176347273;2001
26/06/2001;0-250;Cropland;0.426347907;2001
26/06/2001;250-500;Cropland;0.388556724;2001
26/06/2001;500-1000;Cropland;0.28641795;2001
26/06/2001;1000-1500;Cropland;0.32480947;2001
26/06/2001;1500-2000;Cropland;0.383385108;2001
26/06/2001;2000-2500;Cropland;0.508441429;2001
26/06/2001;0-250;Bare;0.353464831;2001
26/06/2001;250-500;Bare;0.311115242;2001
26/06/2001;500-1000;Bare;0.278720595;2001
26/06/2001;1000-1500;Bare;0.310805131;2001
26/06/2001;1500-2000;Bare;0.31893827;2001
26/06/2001;2000-2500;Bare;0.285857598;2001
26/06/2001;2500-3000;Bare;0.151399346;2001
26/06/2001;3000-4000;Bare;0.065782549;2001
26/06/2001;500-1000;Wetland;0.36605443;2001
26/06/2001;1000-1500;Wetland;0.43245;2001
26/06/2001;1500-2000;Wetland;0.526442857;2001
12/07/2001;0-250;Trees;0.476458642;2001
12/07/2001;250-500;Trees;0.456964524;2001
12/07/2001;500-1000;Trees;0.538020935;2001
12/07/2001;1000-1500;Trees;0.634676383;2001
12/07/2001;1500-2000;Trees;0.651938457;2001
12/07/2001;2000-2500;Trees;0.649153485;2001
12/07/2001;2500-3000;Trees;0.671175812;2001
12/07/2001;0-250;Shrubland;0.61964;2001
12/07/2001;250-500;Shrubland;0.323128139;2001
12/07/2001;500-1000;Shrubland;0.432346533;2001
12/07/2001;1000-1500;Shrubland;0.466454993;2001
12/07/2001;1500-2000;Shrubland;0.6167;2001
12/07/2001;0-250;Grassland;0.370894513;2001
12/07/2001;250-500;Grassland;0.324199245;2001
12/07/2001;500-1000;Grassland;0.307989509;2001
12/07/2001;1000-1500;Grassland;0.35708175;2001
12/07/2001;1500-2000;Grassland;0.392294125;2001
12/07/2001;2000-2500;Grassland;0.462499766;2001
12/07/2001;2500-3000;Grassland;0.466796855;2001
12/07/2001;3000-4000;Grassland;0.283062469;2001
12/07/2001;0-250;Cropland;0.453342282;2001
12/07/2001;250-500;Cropland;0.377458296;2001
12/07/2001;500-1000;Cropland;0.257504071;2001
12/07/2001;1000-1500;Cropland;0.276390581;2001
12/07/2001;1500-2000;Cropland;0.340997908;2001
12/07/2001;2000-2500;Cropland;0.473802899;2001
12/07/2001;0-250;Bare;0.35972937;2001
12/07/2001;250-500;Bare;0.290203266;2001
12/07/2001;500-1000;Bare;0.259676059;2001
12/07/2001;1000-1500;Bare;0.282614465;2001
12/07/2001;1500-2000;Bare;0.301599233;2001
12/07/2001;2000-2500;Bare;0.275880791;2001
12/07/2001;2500-3000;Bare;0.197706813;2001
12/07/2001;3000-4000;Bare;0.13290051;2001
12/07/2001;500-1000;Wetland;0.382953846;2001
12/07/2001;1000-1500;Wetland;0.39227;2001
12/07/2001;1500-2000;Wetland;0.500642857;2001
28/07/2001;0-250;Trees;0.469127265;2001
28/07/2001;250-500;Trees;0.449028417;2001
28/07/2001;500-1000;Trees;0.523003745;2001
28/07/2001;1000-1500;Trees;0.612893106;2001
28/07/2001;1500-2000;Trees;0.630794962;2001
28/07/2001;2000-2500;Trees;0.630520772;2001
28/07/2001;2500-3000;Trees;0.667503871;2001
28/07/2001;0-250;Shrubland;0.5841;2001
28/07/2001;250-500;Shrubland;0.326514643;2001
28/07/2001;500-1000;Shrubland;0.420908973;2001
28/07/2001;1000-1500;Shrubland;0.451240544;2001
28/07/2001;1500-2000;Shrubland;0.6288;2001
28/07/2001;0-250;Grassland;0.368349206;2001
28/07/2001;250-500;Grassland;0.317708491;2001
28/07/2001;500-1000;Grassland;0.296219839;2001
28/07/2001;1000-1500;Grassland;0.332317085;2001
28/07/2001;1500-2000;Grassland;0.347824493;2001
28/07/2001;2000-2500;Grassland;0.410820713;2001
28/07/2001;2500-3000;Grassland;0.451893307;2001
28/07/2001;3000-4000;Grassland;0.300477512;2001
28/07/2001;0-250;Cropland;0.456509979;2001
28/07/2001;250-500;Cropland;0.378630935;2001
28/07/2001;500-1000;Cropland;0.251170794;2001
28/07/2001;1000-1500;Cropland;0.245100838;2001
28/07/2001;1500-2000;Cropland;0.285103413;2001
28/07/2001;2000-2500;Cropland;0.382635714;2001
28/07/2001;0-250;Bare;0.363368801;2001
28/07/2001;250-500;Bare;0.293533905;2001
28/07/2001;500-1000;Bare;0.256508659;2001
28/07/2001;1000-1500;Bare;0.265850665;2001
28/07/2001;1500-2000;Bare;0.272206823;2001
28/07/2001;2000-2500;Bare;0.241988313;2001
28/07/2001;2500-3000;Bare;0.192326932;2001
28/07/2001;3000-4000;Bare;0.145134849;2001
28/07/2001;500-1000;Wetland;0.381238462;2001
28/07/2001;1000-1500;Wetland;0.3593;2001
28/07/2001;1500-2000;Wetland;0.390085714;2001
13/08/2001;0-250;Trees;0.500068829;2001
13/08/2001;250-500;Trees;0.462662618;2001
13/08/2001;500-1000;Trees;0.534352648;2001
13/08/2001;1000-1500;Trees;0.624285699;2001
13/08/2001;1500-2000;Trees;0.632482009;2001
13/08/2001;2000-2500;Trees;0.625626174;2001
13/08/2001;2500-3000;Trees;0.631982729;2001
13/08/2001;0-250;Shrubland;0.66892;2001
13/08/2001;250-500;Shrubland;0.320831705;2001
13/08/2001;500-1000;Shrubland;0.420460576;2001
13/08/2001;1000-1500;Shrubland;0.447462931;2001
13/08/2001;1500-2000;Shrubland;0.598;2001
13/08/2001;0-250;Grassland;0.370078081;2001
13/08/2001;250-500;Grassland;0.321717612;2001
13/08/2001;500-1000;Grassland;0.294764744;2001
13/08/2001;1000-1500;Grassland;0.324330162;2001
13/08/2001;1500-2000;Grassland;0.330187679;2001
13/08/2001;2000-2500;Grassland;0.377953966;2001
