date;elev_range;landcover_type;NDVI;year
18/02/2001;500-1000;Shrubland;0.1796;2001
18/02/2001;1000-1500;Shrubland;0.13795;2001
18/02/2001;500-1000;Grassland;0.186663769;2001
18/02/2001;1000-1500;Grassland;0.16134217;2001
18/02/2001;500-1000;Cropland;0.187955817;2001
18/02/2001;1000-1500;Cropland;0.159277457;2001
18/02/2001;500-1000;Bare;0.148959208;2001
18/02/2001;1000-1500;Bare;0.118882438;2001
18/02/2001;500-1000;Wetland;0.0813758;2001
18/02/2001;1000-1500;Wetland;0.130463846;2001
6/03/2001;500-1000;Trees;0.270239813;2001
6/03/2001;1000-1500;Trees;0.238616285;2001
6/03/2001;500-1000;Shrubland;0.1829;2001
6/03/2001;1000-1500;Shrubland;0.2601;2001
6/03/2001;500-1000;Grassland;0.208554477;2001
6/03/2001;1000-1500;Grassland;0.186165053;2001
6/03/2001;500-1000;Cropland;0.22446131;2001
6/03/2001;1000-1500;Cropland;0.189101158;2001
6/03/2001;500-1000;Bare;0.178030254;2001
6/03/2001;1000-1500;Bare;0.148104721;2001
6/03/2001;500-1000;Wetland;0.147690908;2001
6/03/2001;1000-1500;Wetland;0.188653498;2001
22/03/2001;500-1000;Trees;0.296368765;2001
22/03/2001;1000-1500;Trees;0.272237782;2001
22/03/2001;500-1000;Shrubland;0.1725;2001
22/03/2001;1000-1500;Shrubland;0.31175;2001
22/03/2001;500-1000;Grassland;0.231117441;2001
22/03/2001;1000-1500;Grassland;0.201336946;2001
22/03/2001;500-1000;Cropland;0.267199853;2001
22/03/2001;1000-1500;Cropland;0.219895153;2001
22/03/2001;500-1000;Bare;0.198812591;2001
22/03/2001;1000-1500;Bare;0.164256019;2001
22/03/2001;500-1000;Wetland;0.153808095;2001
22/03/2001;1000-1500;Wetland;0.227327386;2001
7/04/2001;500-1000;Trees;0.377797689;2001
7/04/2001;1000-1500;Trees;0.343055333;2001
7/04/2001;500-1000;Shrubland;0.2635;2001
7/04/2001;1000-1500;Shrubland;0.40265;2001
7/04/2001;500-1000;Grassland;0.24078199;2001
7/04/2001;1000-1500;Grassland;0.213085494;2001
7/04/2001;500-1000;Cropland;0.305247916;2001
7/04/2001;1000-1500;Cropland;0.249028254;2001
7/04/2001;500-1000;Bare;0.209366266;2001
7/04/2001;1000-1500;Bare;0.169618881;2001
7/04/2001;500-1000;Wetland;0.15005619;2001
7/04/2001;1000-1500;Wetland;0.274908299;2001
23/04/2001;500-1000;Trees;0.399724955;2001
23/04/2001;1000-1500;Trees;0.37270761;2001
23/04/2001;500-1000;Shrubland;0.3071;2001
23/04/2001;1000-1500;Shrubland;0.53495;2001
23/04/2001;500-1000;Grassland;0.241053652;2001
23/04/2001;1000-1500;Grassland;0.217408025;2001
23/04/2001;500-1000;Cropland;0.312769863;2001
23/04/2001;1000-1500;Cropland;0.264098165;2001
23/04/2001;500-1000;Bare;0.211961723;2001
23/04/2001;1000-1500;Bare;0.175557709;2001
23/04/2001;500-1000;Wetland;0.149754587;2001
23/04/2001;1000-1500;Wetland;0.320645679;2001
9/05/2001;500-1000;Trees;0.409306742;2001
9/05/2001;1000-1500;Trees;0.403821982;2001
9/05/2001;500-1000;Shrubland;0.317;2001
9/05/2001;1000-1500;Shrubland;0.4595;2001
9/05/2001;500-1000;Grassland;0.242669031;2001
9/05/2001;1000-1500;Grassland;0.228175948;2001
9/05/2001;500-1000;Cropland;0.303305279;2001
9/05/2001;1000-1500;Cropland;0.277046178;2001
9/05/2001;500-1000;Bare;0.218078359;2001
9/05/2001;1000-1500;Bare;0.190290949;2001
9/05/2001;500-1000;Wetland;0.152936287;2001
9/05/2001;1000-1500;Wetland;0.298587975;2001
25/05/2001;500-1000;Trees;0.430932728;2001
25/05/2001;1000-1500;Trees;0.433547997;2001
25/05/2001;500-1000;Shrubland;0.2958;2001
25/05/2001;1000-1500;Shrubland;0.6483;2001
25/05/2001;500-1000;Grassland;0.235508936;2001
25/05/2001;1000-1500;Grassland;0.227448573;2001
25/05/2001;500-1000;Cropland;0.294451745;2001
25/05/2001;1000-1500;Cropland;0.279477846;2001
25/05/2001;500-1000;Bare;0.207577744;2001
25/05/2001;1000-1500;Bare;0.183926623;2001
25/05/2001;500-1000;Wetland;0.162517518;2001
25/05/2001;1000-1500;Wetland;0.395021545;2001
10/06/2001;500-1000;Trees;0.361100549;2001
10/06/2001;1000-1500;Trees;0.373541887;2001
10/06/2001;500-1000;Shrubland;0.2239;2001
10/06/2001;1000-1500;Shrubland;0.7905;2001
10/06/2001;500-1000;Grassland;0.191130027;2001
10/06/2001;1000-1500;Grassland;0.192288088;2001
10/06/2001;500-1000;Cropland;0.215187656;2001
10/06/2001;1000-1500;Cropland;0.222764841;2001
10/06/2001;500-1000;Bare;0.165606597;2001
10/06/2001;1000-1500;Bare;0.156745275;2001
10/06/2001;500-1000;Wetland;0.148224435;2001
10/06/2001;1000-1500;Wetland;0.376045455;2001
26/06/2001;500-1000;Trees;0.326834445;2001
26/06/2001;1000-1500;Trees;0.319281931;2001
26/06/2001;500-1000;Shrubland;0.2003;2001
26/06/2001;1000-1500;Shrubland;0.68385;2001
26/06/2001;500-1000;Grassland;0.171965872;2001
26/06/2001;1000-1500;Grassland;0.170106411;2001
26/06/2001;500-1000;Cropland;0.187044217;2001
26/06/2001;1000-1500;Cropland;0.196349727;2001
26/06/2001;500-1000;Bare;0.154504867;2001
26/06/2001;1000-1500;Bare;0.144269599;2001
26/06/2001;500-1000;Wetland;0.150464446;2001
26/06/2001;1000-1500;Wetland;0.365302066;2001
12/07/2001;500-1000;Trees;0.340349106;2001
12/07/2001;1000-1500;Trees;0.332351335;2001
12/07/2001;500-1000;Shrubland;0.2361;2001
12/07/2001;1000-1500;Shrubland;0.6494;2001
12/07/2001;500-1000;Grassland;0.165179778;2001
12/07/2001;1000-1500;Grassland;0.163230319;2001
12/07/2001;500-1000;Cropland;0.18234481;2001
12/07/2001;1000-1500;Cropland;0.191384767;2001
12/07/2001;500-1000;Bare;0.150131909;2001
12/07/2001;1000-1500;Bare;0.136176079;2001
12/07/2001;500-1000;Wetland;0.149942248;2001
12/07/2001;1000-1500;Wetland;0.360745902;2001
28/07/2001;500-1000;Trees;0.336363592;2001
28/07/2001;1000-1500;Trees;0.325019016;2001
28/07/2001;500-1000;Shrubland;0.209;2001
28/07/2001;1000-1500;Shrubland;0.544;2001
28/07/2001;500-1000;Grassland;0.163423256;2001
28/07/2001;1000-1500;Grassland;0.159396868;2001
28/07/2001;500-1000;Cropland;0.182023773;2001
28/07/2001;1000-1500;Cropland;0.192484748;2001
28/07/2001;500-1000;Bare;0.14874156;2001
28/07/2001;1000-1500;Bare;0.134689081;2001
28/07/2001;500-1000;Wetland;0.147755325;2001
28/07/2001;1000-1500;Wetland;0.356061157;2001
13/08/2001;500-1000;Trees;0.335831332;2001
13/08/2001;1000-1500;Trees;0.319651753;2001
13/08/2001;500-1000;Shrubland;0.2086;2001
13/08/2001;1000-1500;Shrubland;0.49285;2001
13/08/2001;500-1000;Grassland;0.159499283;2001
13/08/2001;1000-1500;Grassland;0.156973187;2001
13/08/2001;500-1000;Cropland;0.177260085;2001
13/08/2001;1000-1500;Cropland;0.192272222;2001
13/08/2001;500-1000;Bare;0.146796927;2001
13/08/2001;1000-1500;Bare;0.133521642;2001
13/08/2001;500-1000;Wetland;0.149715802;2001
13/08/2001;1000-1500;Wetland;0.361830738;2001
29/08/2001;500-1000;Trees;0.343388633;2001
29/08/2001;1000-1500;Trees;0.316383038;2001
29/08/2001;500-1000;Shrubland;0.229;2001
29/08/2001;1000-1500;Shrubland;0.47435;2001
29/08/2001;500-1000;Grassland;0.162040359;2001
29/08/2001;1000-1500;Grassland;0.160000429;2001
29/08/2001;500-1000;Cropland;0.174709138;2001
29/08/2001;1000-1500;Cropland;0.185815472;2001
29/08/2001;500-1000;Bare;0.147351224;2001
29/08/2001;1000-1500;Bare;0.136583343;2001
29/08/2001;500-1000;Wetland;0.156481307;2001
29/08/2001;1000-1500;Wetland;0.371427459;2001
14/09/2001;500-1000;Trees;0.325020331;2001
14/09/2001;1000-1500;Trees;0.291704386;2001
14/09/2001;500-1000;Shrubland;0.2049;2001
14/09/2001;1000-1500;Shrubland;0.39415;2001
14/09/2001;500-1000;Grassland;0.152819782;2001
14/09/2001;1000-1500;Grassland;0.151131198;2001
14/09/2001;500-1000;Cropland;0.163845738;2001
14/09/2001;1000-1500;Cropland;0.171395975;2001
14/09/2001;500-1000;Bare;0.13969847;2001
14/09/2001;1000-1500;Bare;0.127829465;2001
14/09/2001;500-1000;Wetland;0.150959693;2001
14/09/2001;1000-1500;Wetland;0.345456612;2001
30/09/2001;500-1000;Trees;0.321613849;2001
30/09/2001;1000-1500;Trees;0.287998584;2001
30/09/2001;500-1000;Shrubland;0.2062;2001
30/09/2001;1000-1500;Shrubland;0.40685;2001
30/09/2001;500-1000;Grassland;0.150401708;2001
30/09/2001;1000-1500;Grassland;0.147960459;2001
30/09/2001;500-1000;Cropland;0.156357774;2001
30/09/2001;1000-1500;Cropland;0.160913049;2001
30/09/2001;500-1000;Bare;0.136140596;2001
30/09/2001;1000-1500;Bare;0.12594258;2001
30/09/2001;500-1000;Wetland;0.146637386;2001
30/09/2001;1000-1500;Wetland;0.304778367;2001
16/10/2001;500-1000;Trees;0.294727878;2001
16/10/2001;1000-1500;Trees;0.269163926;2001
16/10/2001;500-1000;Shrubland;0.2248;2001
16/10/2001;1000-1500;Shrubland;0.3166;2001
16/10/2001;500-1000;Grassland;0.1526749;2001
16/10/2001;1000-1500;Grassland;0.150974038;2001
16/10/2001;500-1000;Cropland;0.153243704;2001
16/10/2001;1000-1500;Cropland;0.155966586;2001
16/10/2001;500-1000;Bare;0.137592756;2001
16/10/2001;1000-1500;Bare;0.129403939;2001
16/10/2001;500-1000;Wetland;0.146254609;2001
16/10/2001;1000-1500;Wetland;0.25286556;2001
1/11/2001;500-1000;Trees;0.269770921;2001
1/11/2001;1000-1500;Trees;0.246696366;2001
1/11/2001;500-1000;Shrubland;0.2061;2001
1/11/2001;1000-1500;Shrubland;0.329;2001
1/11/2001;500-1000;Grassland;0.164490179;2001
1/11/2001;1000-1500;Grassland;0.157153218;2001
1/11/2001;500-1000;Cropland;0.154102109;2001
1/11/2001;1000-1500;Cropland;0.156873444;2001
1/11/2001;500-1000;Bare;0.146044371;2001
1/11/2001;1000-1500;Bare;0.133656347;2001
1/11/2001;500-1000;Wetland;0.155422014;2001
1/11/2001;1000-1500;Wetland;0.252989431;2001
17/11/2001;500-1000;Trees;0.27604183;2001
17/11/2001;1000-1500;Trees;0.235230331;2001
17/11/2001;500-1000;Shrubland;0.1745;2001
17/11/2001;1000-1500;Shrubland;0.29965;2001
17/11/2001;500-1000;Grassland;0.192464107;2001
17/11/2001;1000-1500;Grassland;0.178197168;2001
17/11/2001;500-1000;Cropland;0.170263522;2001
17/11/2001;1000-1500;Cropland;0.170581163;2001
17/11/2001;500-1000;Bare;0.161976731;2001
17/11/2001;1000-1500;Bare;0.147496123;2001
17/11/2001;500-1000;Wetland;0.156754844;2001
17/11/2001;1000-1500;Wetland;0.237039826;2001
3/12/2001;500-1000;Trees;0.174572021;2001
3/12/2001;1000-1500;Trees;0.18013444;2001
3/12/2001;500-1000;Shrubland;0.1891;2001
3/12/2001;1000-1500;Shrubland;0.2881;2001
3/12/2001;500-1000;Grassland;0.135423085;2001
3/12/2001;1000-1500;Grassland;0.162318093;2001
3/12/2001;500-1000;Cropland;0.118056127;2001
3/12/2001;1000-1500;Cropland;0.164410169;2001
3/12/2001;500-1000;Bare;0.126316364;2001
3/12/2001;1000-1500;Bare;0.143901144;2001
3/12/2001;500-1000;Wetland;0.139825238;2001
3/12/2001;1000-1500;Wetland;0.219526971;2001
19/12/2001;500-1000;Trees;0.274865325;2001
19/12/2001;1000-1500;Trees;0.230605513;2001
19/12/2001;500-1000;Shrubland;0.2202;2001
19/12/2001;1000-1500;Shrubland;0.0832;2001
19/12/2001;500-1000;Grassland;0.224424762;2001
19/12/2001;1000-1500;Grassland;0.1969397;2001
19/12/2001;500-1000;Cropland;0.19702806;2001
19/12/2001;1000-1500;Cropland;0.19148953;2001
19/12/2001;500-1000;Bare;0.172756732;2001
19/12/2001;1000-1500;Bare;0.158100058;2001
19/12/2001;500-1000;Wetland;0.077635185;2001
19/12/2001;1000-1500;Wetland;0.192242999;2001
1/01/2002;500-1000;Trees;0.012658117;2002
1/01/2002;1000-1500;Trees;0.000947;2002
1/01/2002;500-1000;Shrubland;0.004;2002
1/01/2002;1000-1500;Shrubland;0.0422;2002
1/01/2002;500-1000;Grassland;-0.020000684;2002
1/01/2002;1000-1500;Grassland;-0.015209027;2002
1/01/2002;500-1000;Cropland;-0.020678804;2002
1/01/2002;1000-1500;Cropland;-0.015454405;2002
1/01/2002;500-1000;Bare;-0.0204886;2002
1/01/2002;1000-1500;Bare;-0.012243241;2002
1/01/2002;500-1000;Wetland;-0.022322216;2002
1/01/2002;1000-1500;Wetland;-0.003845916;2002
17/01/2002;500-1000;Trees;-0.005414569;2002
17/01/2002;1000-1500;Trees;-0.010686029;2002
17/01/2002;500-1000;Shrubland;-0.0147;2002
17/01/2002;1000-1500;Shrubland;0.016;2002
17/01/2002;500-1000;Grassland;-0.039397171;2002
17/01/2002;1000-1500;Grassland;-0.026718706;2002
17/01/2002;500-1000;Cropland;-0.042671224;2002
17/01/2002;1000-1500;Cropland;-0.029932127;2002
17/01/2002;500-1000;Bare;-0.036524138;2002
17/01/2002;1000-1500;Bare;-0.024828982;2002
17/01/2002;500-1000;Wetland;-0.035278583;2002
17/01/2002;1000-1500;Wetland;-0.017970037;2002
2/02/2002;500-1000;Trees;0.195639928;2002
2/02/2002;1000-1500;Trees;0.204377997;2002
2/02/2002;500-1000;Shrubland;0.1429;2002
2/02/2002;1000-1500;Shrubland;0.0008;2002
2/02/2002;500-1000;Grassland;0.137140815;2002
2/02/2002;1000-1500;Grassland;0.166336324;2002
2/02/2002;500-1000;Cropland;0.120425086;2002
2/02/2002;1000-1500;Cropland;0.17431407;2002
2/02/2002;500-1000;Bare;0.115091717;2002
2/02/2002;1000-1500;Bare;0.131055191;2002
2/02/2002;500-1000;Wetland;0.022831656;2002
2/02/2002;1000-1500;Wetland;0.01484406;2002
18/02/2002;500-1000;Trees;0.226999114;2002
18/02/2002;1000-1500;Trees;0.218913327;2002
18/02/2002;500-1000;Shrubland;0.1533;2002
18/02/2002;1000-1500;Shrubland;0.4617;2002
18/02/2002;500-1000;Grassland;0.185953382;2002
18/02/2002;1000-1500;Grassland;0.176424141;2002
18/02/2002;500-1000;Cropland;0.168152797;2002
18/02/2002;1000-1500;Cropland;0.169356342;2002
18/02/2002;500-1000;Bare;0.15761932;2002
18/02/2002;1000-1500;Bare;0.148700192;2002
18/02/2002;500-1000;Wetland;0.146952282;2002
18/02/2002;1000-1500;Wetland;0.211611554;2002
6/03/2002;500-1000;Trees;0.240554807;2002
6/03/2002;1000-1500;Trees;0.227199972;2002
6/03/2002;500-1000;Shrubland;0.1903;2002
6/03/2002;1000-1500;Shrubland;0.5438;2002
6/03/2002;500-1000;Grassland;0.189545868;2002
6/03/2002;1000-1500;Grassland;0.17831223;2002
6/03/2002;500-1000;Cropland;0.18417836;2002
6/03/2002;1000-1500;Cropland;0.188096378;2002
6/03/2002;500-1000;Bare;0.159402314;2002
6/03/2002;1000-1500;Bare;0.148901207;2002
6/03/2002;500-1000;Wetland;0.136380833;2002
6/03/2002;1000-1500;Wetland;0.208301463;2002
22/03/2002;500-1000;Trees;0.275142542;2002
22/03/2002;1000-1500;Trees;0.220242939;2002
22/03/2002;500-1000;Shrubland;0.2118;2002
22/03/2002;1000-1500;Shrubland;0.39915;2002
22/03/2002;500-1000;Grassland;0.216279933;2002
22/03/2002;1000-1500;Grassland;0.183424065;2002
22/03/2002;500-1000;Cropland;0.222147624;2002
22/03/2002;1000-1500;Cropland;0.203134951;2002
22/03/2002;500-1000;Bare;0.181875071;2002
22/03/2002;1000-1500;Bare;0.157673597;2002
22/03/2002;500-1000;Wetland;0.139101816;2002
22/03/2002;1000-1500;Wetland;0.156586915;2002
7/04/2002;500-1000;Trees;0.31657014;2002
7/04/2002;1000-1500;Trees;0.292806839;2002
7/04/2002;500-1000;Shrubland;0.2539;2002
7/04/2002;1000-1500;Shrubland;0.32605;2002
7/04/2002;500-1000;Grassland;0.236738709;2002
7/04/2002;1000-1500;Grassland;0.222246499;2002
7/04/2002;500-1000;Cropland;0.270431847;2002
7/04/2002;1000-1500;Cropland;0.26045556;2002
7/04/2002;500-1000;Bare;0.20583088;2002
7/04/2002;1000-1500;Bare;0.193028214;2002
7/04/2002;500-1000;Wetland;0.14961673;2002
7/04/2002;1000-1500;Wetland;0.18646826;2002
23/04/2002;500-1000;Trees;0.449970247;2002
23/04/2002;1000-1500;Trees;0.433678854;2002
23/04/2002;500-1000;Shrubland;0.4092;2002
23/04/2002;1000-1500;Shrubland;0.3615;2002
23/04/2002;500-1000;Grassland;0.312246007;2002
23/04/2002;1000-1500;Grassland;0.290071892;2002
23/04/2002;500-1000;Cropland;0.411866997;2002
23/04/2002;1000-1500;Cropland;0.396447022;2002
23/04/2002;500-1000;Bare;0.273881539;2002
23/04/2002;1000-1500;Bare;0.254072748;2002
23/04/2002;500-1000;Wetland;0.178426189;2002
23/04/2002;1000-1500;Wetland;0.238388809;2002
9/05/2002;500-1000;Trees;0.472450077;2002
9/05/2002;1000-1500;Trees;0.497804732;2002
9/05/2002;500-1000;Shrubland;0.5421;2002
9/05/2002;1000-1500;Shrubland;0.40285;2002
9/05/2002;500-1000;Grassland;0.317513546;2002
9/05/2002;1000-1500;Grassland;0.305080605;2002
9/05/2002;500-1000;Cropland;0.436502188;2002
9/05/2002;1000-1500;Cropland;0.423185628;2002
9/05/2002;500-1000;Bare;0.280248322;2002
9/05/2002;1000-1500;Bare;0.256407209;2002
9/05/2002;500-1000;Wetland;0.182236799;2002
9/05/2002;1000-1500;Wetland;0.333839321;2002
25/05/2002;500-1000;Trees;0.450263293;2002
25/05/2002;1000-1500;Trees;0.484044343;2002
25/05/2002;500-1000;Shrubland;0.4323;2002
25/05/2002;1000-1500;Shrubland;0.7515;2002
25/05/2002;500-1000;Grassland;0.296781348;2002
25/05/2002;1000-1500;Grassland;0.289939793;2002
25/05/2002;500-1000;Cropland;0.396798896;2002
25/05/2002;1000-1500;Cropland;0.391616389;2002
25/05/2002;500-1000;Bare;0.264888259;2002
25/05/2002;1000-1500;Bare;0.24335154;2002
25/05/2002;500-1000;Wetland;0.187872523;2002
25/05/2002;1000-1500;Wetland;0.367564816;2002
10/06/2002;500-1000;Trees;0.419481673;2002
10/06/2002;1000-1500;Trees;0.440859267;2002
10/06/2002;500-1000;Shrubland;0.3935;2002
10/06/2002;1000-1500;Shrubland;0.79195;2002
10/06/2002;500-1000;Grassland;0.255211327;2002
10/06/2002;1000-1500;Grassland;0.245174292;2002
10/06/2002;500-1000;Cropland;0.308017573;2002
10/06/2002;1000-1500;Cropland;0.31843349;2002
10/06/2002;500-1000;Bare;0.22153496;2002
10/06/2002;1000-1500;Bare;0.203265328;2002
10/06/2002;500-1000;Wetland;0.190156525;2002
10/06/2002;1000-1500;Wetland;0.39287125;2002
26/06/2002;500-1000;Trees;0.390837564;2002
26/06/2002;1000-1500;Trees;0.403133823;2002
26/06/2002;500-1000;Shrubland;0.3094;2002
26/06/2002;1000-1500;Shrubland;0.824;2002
26/06/2002;500-1000;Grassland;0.226516855;2002
26/06/2002;1000-1500;Grassland;0.220692738;2002
26/06/2002;500-1000;Cropland;0.251254545;2002
26/06/2002;1000-1500;Cropland;0.266460937;2002
26/06/2002;500-1000;Bare;0.199644177;2002
26/06/2002;1000-1500;Bare;0.185689922;2002
26/06/2002;500-1000;Wetland;0.184680182;2002
26/06/2002;1000-1500;Wetland;0.43669852;2002
12/07/2002;500-1000;Trees;0.386509716;2002
12/07/2002;1000-1500;Trees;0.390822858;2002
12/07/2002;500-1000;Shrubland;0.253;2002
12/07/2002;1000-1500;Shrubland;0.7056;2002
12/07/2002;500-1000;Grassland;0.20122765;2002
12/07/2002;1000-1500;Grassland;0.199877053;2002
12/07/2002;500-1000;Cropland;0.220137213;2002
12/07/2002;1000-1500;Cropland;0.242109324;2002
12/07/2002;500-1000;Bare;0.178029312;2002
12/07/2002;1000-1500;Bare;0.168648204;2002
12/07/2002;500-1000;Wetland;0.175079618;2002
12/07/2002;1000-1500;Wetland;0.435311475;2002
28/07/2002;500-1000;Trees;0.393352097;2002
28/07/2002;1000-1500;Trees;0.383328832;2002
28/07/2002;500-1000;Shrubland;0.2078;2002
28/07/2002;1000-1500;Shrubland;0.5785;2002
28/07/2002;500-1000;Grassland;0.190634242;2002
28/07/2002;1000-1500;Grassland;0.18684029;2002
28/07/2002;500-1000;Cropland;0.211122482;2002
28/07/2002;1000-1500;Cropland;0.233443892;2002
28/07/2002;500-1000;Bare;0.171191098;2002
28/07/2002;1000-1500;Bare;0.15837183;2002
28/07/2002;500-1000;Wetland;0.166597976;2002
28/07/2002;1000-1500;Wetland;0.39482438;2002
13/08/2002;500-1000;Trees;0.377752988;2002
13/08/2002;1000-1500;Trees;0.373910823;2002
13/08/2002;500-1000;Shrubland;0.2246;2002
13/08/2002;1000-1500;Shrubland;0.62645;2002
13/08/2002;500-1000;Grassland;0.189244601;2002
13/08/2002;1000-1500;Grassland;0.182179522;2002
13/08/2002;500-1000;Cropland;0.208106622;2002
13/08/2002;1000-1500;Cropland;0.230083492;2002
13/08/2002;500-1000;Bare;0.171625538;2002
13/08/2002;1000-1500;Bare;0.157928283;2002
13/08/2002;500-1000;Wetland;0.170963564;2002
13/08/2002;1000-1500;Wetland;0.400533469;2002
29/08/2002;500-1000;Trees;0.388899963;2002
29/08/2002;1000-1500;Trees;0.352800591;2002
29/08/2002;500-1000;Shrubland;0.2879;2002
29/08/2002;1000-1500;Shrubland;0.6956;2002
29/08/2002;500-1000;Grassland;0.189578853;2002
29/08/2002;1000-1500;Grassland;0.189737601;2002
29/08/2002;500-1000;Cropland;0.203792986;2002
29/08/2002;1000-1500;Cropland;0.224786962;2002
29/08/2002;500-1000;Bare;0.172389487;2002
29/08/2002;1000-1500;Bare;0.167744936;2002
29/08/2002;500-1000;Wetland;0.17647112;2002
29/08/2002;1000-1500;Wetland;0.433259091;2002
14/09/2002;500-1000;Trees;0.379230899;2002
14/09/2002;1000-1500;Trees;0.344122822;2002
14/09/2002;500-1000;Shrubland;0.2379;2002
14/09/2002;1000-1500;Shrubland;0.69165;2002
14/09/2002;500-1000;Grassland;0.180822405;2002
14/09/2002;1000-1500;Grassland;0.177946133;2002
14/09/2002;500-1000;Cropland;0.183885635;2002
14/09/2002;1000-1500;Cropland;0.194405678;2002
14/09/2002;500-1000;Bare;0.157755835;2002
14/09/2002;1000-1500;Bare;0.14820786;2002
14/09/2002;500-1000;Wetland;0.157377678;2002
14/09/2002;1000-1500;Wetland;0.415007819;2002
30/09/2002;500-1000;Trees;0.364358758;2002
30/09/2002;1000-1500;Trees;0.329347454;2002
30/09/2002;500-1000;Shrubland;0.2298;2002
30/09/2002;1000-1500;Shrubland;0.6486;2002
30/09/2002;500-1000;Grassland;0.180002927;2002
30/09/2002;1000-1500;Grassland;0.179505344;2002
30/09/2002;500-1000;Cropland;0.178531658;2002
30/09/2002;1000-1500;Cropland;0.182062593;2002
30/09/2002;500-1000;Bare;0.156028421;2002
30/09/2002;1000-1500;Bare;0.147375106;2002
30/09/2002;500-1000;Wetland;0.155279051;2002
30/09/2002;1000-1500;Wetland;0.349122222;2002
16/10/2002;500-1000;Trees;0.342571215;2002
16/10/2002;1000-1500;Trees;0.308164201;2002
16/10/2002;500-1000;Shrubland;0.252;2002
16/10/2002;1000-1500;Shrubland;0.50035;2002
16/10/2002;500-1000;Grassland;0.184377784;2002
16/10/2002;1000-1500;Grassland;0.180164355;2002
16/10/2002;500-1000;Cropland;0.173629139;2002
16/10/2002;1000-1500;Cropland;0.172469426;2002
16/10/2002;500-1000;Bare;0.158973598;2002
16/10/2002;1000-1500;Bare;0.145025682;2002
16/10/2002;500-1000;Wetland;0.157854577;2002
16/10/2002;1000-1500;Wetland;0.300603719;2002
1/11/2002;500-1000;Trees;0.306023087;2002
1/11/2002;1000-1500;Trees;0.279919571;2002
1/11/2002;500-1000;Shrubland;0.2623;2002
1/11/2002;1000-1500;Shrubland;0.5346;2002
1/11/2002;500-1000;Grassland;0.193872618;2002
1/11/2002;1000-1500;Grassland;0.186631367;2002
1/11/2002;500-1000;Cropland;0.18148766;2002
1/11/2002;1000-1500;Cropland;0.17698035;2002
1/11/2002;500-1000;Bare;0.167417849;2002
1/11/2002;1000-1500;Bare;0.1539043;2002
1/11/2002;500-1000;Wetland;0.161714856;2002
1/11/2002;1000-1500;Wetland;0.253958637;2002
17/11/2002;500-1000;Trees;0.286786638;2002
17/11/2002;1000-1500;Trees;0.252501312;2002
17/11/2002;500-1000;Shrubland;0.2549;2002
17/11/2002;1000-1500;Shrubland;0.3826;2002
17/11/2002;500-1000;Grassland;0.190414833;2002
17/11/2002;1000-1500;Grassland;0.184571133;2002
17/11/2002;500-1000;Cropland;0.180160849;2002
17/11/2002;1000-1500;Cropland;0.174931456;2002
17/11/2002;500-1000;Bare;0.166853593;2002
17/11/2002;1000-1500;Bare;0.14890433;2002
17/11/2002;500-1000;Wetland;0.164568248;2002
17/11/2002;1000-1500;Wetland;0.211586558;2002
3/12/2002;500-1000;Trees;0.276824017;2002
3/12/2002;1000-1500;Trees;0.240401038;2002
3/12/2002;500-1000;Shrubland;0.1916;2002
3/12/2002;1000-1500;Shrubland;0.1445;2002
3/12/2002;500-1000;Grassland;0.209639262;2002
